cik,year,Pos_MDA,Pos_Q1,Pos_Q2,Pos_Q3,Pos_Q4,Neg_MDA,Neg_Q1,Neg_Q2,Neg_Q3,Neg_Q4,Pol_MDA,Pol_Q1,Pol_Q2,Pol_Q3,Pol_Q4,Sub_MDA,Sub_Q1,Sub_Q2,Sub_Q3,Sub_Q4
1003214.0,2012,91,70,80,95,99,196,43,25,27,41,-0.36585365726183394,0.23893805098284912,0.5238095188208617,0.5573770446116636,0.41428571132653064,0.06478555303277977,0.05320150656628931,0.05392912169803332,0.05193699444361984,0.05934718098374431
1003214.0,2013,86,108,134,101,95,139,37,33,27,25,-0.235555554508642,0.4896551690368609,0.6047904155401772,0.5781249954833985,0.5833333284722223,0.05505260580987213,0.06001655626654944,0.06410748557999713,0.05173807596938639,0.0507185122355374
1003642.0,2011,166,91,110,116,124,215,54,88,88,103,-0.12860892354695821,0.2551724120332937,0.11111111054994388,0.13725490128796616,0.09251101280832152,0.058310376483270525,0.0922391856919598,0.10334029222163867,0.1004431314128788,0.11407035170147217
1003642.0,2012,134,70,87,79,79,155,88,87,96,88,-0.07266435961015792,-0.1139240499118731,0.0,-0.09714285658775511,-0.0538922152461544,0.047816015875609526,0.0788029924794,0.07862629910590768,0.08437801345979845,0.07753017637997671
1003642.0,2013,119,69,69,72,81,187,67,68,75,64,-0.22222222149600582,0.01470588224480969,0.007299270019713358,-0.02040816312647508,0.1172413785017836,0.04961089493359097,0.0639398213145558,0.08298001206360991,0.07827476034170673,0.07795698920539947
1003950.0,2011,127,75,87,155,97,231,64,66,103,44,-0.29050279248462907,0.07913669007815331,0.13725490106369345,0.20155038681569618,0.37588652215683316,0.07167167165732298,0.0863354036730836,0.06907449206813793,0.06618778859256343,0.07193877547350062
1003950.0,2012,107,70,60,47,74,260,56,73,51,68,-0.416893731834077,0.1111111102292769,-0.09774436016733563,-0.040816326114119124,0.04225352082920056,0.0771494639316482,0.060518731959405034,0.0699999999631579,0.07158509855983557,0.06791009083313722
1004155.0,2008,162,43,28,42,51,220,41,49,78,61,-0.15183246033551712,0.0238095235260771,-0.27272726918536017,-0.2999999975,-0.08928571348852042,0.05112419699529922,0.08163265298189246,0.06525423723283538,0.07366482500081963,0.058885383775559734
1004155.0,2010,161,32,49,59,87,202,42,35,41,58,-0.11294765809105328,-0.1351351333089847,0.1666666646825397,0.1799999982,0.19999999862068968,0.049100500466779315,0.0653133273916034,0.06834825055463933,0.06455777917071802,0.0687529634572058
1004155.0,2011,200,70,91,102,87,240,59,97,158,99,-0.09090909070247934,0.0852713171684394,-0.03191489344726121,-0.21538461455621302,-0.06451612868539716,0.04874266090077072,0.07592701584701175,0.09021113239433247,0.07897934383992122,0.06567796607850354
1004155.0,2012,201,78,67,26,83,248,60,55,42,61,-0.10467705990049653,0.13043478166351608,0.09836065493147005,-0.23529411418685128,0.152777776716821,0.050302487110653986,0.0732484076044329,0.06995412840025565,0.06666666660130718,0.06956521735769797
1004155.0,2013,164,75,92,43,51,218,42,60,26,52,-0.14136125617444698,0.28205127964058735,0.21052631440443215,0.24637680802352452,-0.00970873776981808,0.05037584068965108,0.0818181817609663,0.06755555552553087,0.059227467760319764,0.07779456187477751
1004673.0,2010,162,80,91,65,83,182,50,31,20,38,-0.05813953471471066,0.23076922899408286,0.49180327465735024,0.5294117584775088,0.37190082337272046,0.07139892069917,0.08530183721436886,0.08437067767332594,0.07734303905610278,0.08479327254043918
1004989.0,2012,292,49,69,62,75,375,18,11,29,34,-0.1244377809228819,0.46268656025840954,0.7249999909375001,0.3626373586523367,0.37614678553993774,0.06919087136211713,0.0769230768347611,0.08714596940398042,0.08834951447733055,0.09229466545953033
1004989.0,2013,322,58,66,52,54,390,23,30,17,21,-0.09550561784339098,0.43209876009754616,0.37499999609375007,0.5072463694601975,0.4399999941333334,0.07576886239483145,0.09142212179297729,0.10468920381168026,0.07278481004980505,0.07886435322937502
1005010.0,2010,213,43,35,39,52,823,71,60,67,72,-0.588803088234746,-0.24561403293321024,-0.26315789196675904,-0.2641509409042364,-0.16129032127991677,0.10622372602212408,0.08762490385270952,0.07341576501281626,0.07620416960732986,0.06735469849681983
1005010.0,2011,106,36,36,115,70,400,59,76,160,111,-0.5810276668359137,-0.2421052606094183,-0.3571428539540817,-0.1636363630413223,-0.22651933576508654,0.08643662451547034,0.0676156583148643,0.07402511561531717,0.07906843010952605,0.09820944107530687
1005010.0,2012,54,56,66,52,64,187,61,89,80,101,-0.551867217627107,-0.04273504236978597,-0.14838709581685744,-0.21212121051423327,-0.22424242288337926,0.06258114773757956,0.070439494238146,0.08077123497614838,0.06653225803098173,0.07695895518798557
1005757.0,2009,67,127,154,145,143,165,48,47,38,69,-0.4224137912826992,0.45142856884897964,0.5323383058092621,0.5846994503568336,0.3490566021270915,0.0513160805018102,0.0676459218911303,0.07692307689363832,0.07599667770930371,0.07555238771363065
1005757.0,2010,107,124,133,91,155,215,66,48,36,59,-0.33540372566644805,0.30526315628808864,0.4696132570739599,0.4330708627317255,0.44859812874486854,0.049745095002356694,0.08362676052657274,0.0674115455987294,0.059877416284829135,0.06320141758322463
1005757.0,2011,87,136,141,155,130,201,92,94,72,54,-0.39583333195891207,0.1929824552939366,0.19999999914893618,0.3656387649090803,0.41304347601606806,0.05188254367647585,0.08529741859884123,0.08156889965929577,0.09442595669949004,0.080631025380968
1005757.0,2012,71,137,128,99,140,195,36,41,44,79,-0.46616541178133303,0.5838150255270808,0.5147928963621722,0.38461538192576655,0.2785388115135214,0.052966945429516736,0.09271168269415236,0.08292443568060626,0.07514450863103284,0.08611875733931626
1006045.0,2011,38,56,41,75,64,80,19,26,30,42,-0.3559322003734559,0.49333332675555563,0.22388059367342397,0.42857142448979596,0.2075471678533286,0.0584737363436701,0.0662544169026021,0.05805892542629209,0.06903353052660517,0.06992084428105484
1006045.0,2012,45,62,71,61,70,92,29,42,33,20,-0.34306569092652783,0.3626373586523367,0.2566371658704676,0.2978723372566773,0.5555555493827161,0.06067316206347513,0.071093749944458,0.06253458767983697,0.07623682070053785,0.06378454991935892
1006045.0,2013,53,60,109,73,66,90,28,57,56,30,-0.2587412569318793,0.3636363595041323,0.31325301016112644,0.1317829447148609,0.37499999609375007,0.06134706132074343,0.053691275135026674,0.07586837290865249,0.06411530811922699,0.06319947329611621
1006269.0,2010,224,22,55,56,41,445,16,49,22,24,-0.33034379621772225,0.15789473268698073,0.05769230713757397,0.4358974303090073,0.261538457514793,0.07997609084519114,0.06506849303926628,0.09360936085183676,0.0987341770902099,0.07593457935054372
1006837.0,2011,239,88,72,129,93,370,29,26,33,25,-0.21510673199489863,0.5042734999634744,0.4693877503123699,0.5925925889346136,0.576271181557024,0.07835820894514176,0.06190476187200806,0.05768098878300118,0.07174490696556914,0.061942257185332146
1006837.0,2012,179,59,54,55,67,329,31,37,25,36,-0.2952755899699299,0.31111110765432104,0.18681318476029468,0.37499999531250006,0.3009708708643605,0.07889423822349832,0.051049347673823395,0.04794520545419114,0.04993757799629364,0.05359001037794484
1006892.0,2009,194,50,69,32,85,287,49,49,24,35,-0.19334719294522412,0.010101009998979697,0.16949152398735998,0.1428571403061225,0.4166666631944445,0.05988545815987482,0.07716289939426117,0.08200138979708034,0.04717775901669944,0.08010680902529585
1006892.0,2010,116,85,68,93,111,240,51,114,66,49,-0.3483146057631612,0.2499999981617647,-0.2527472513585316,0.16981131968672125,0.38749999757812503,0.06985871270214702,0.08292682921772754,0.0991285402510193,0.09059829054666764,0.07162041178530869
1006892.0,2011,109,94,67,100,88,231,52,67,52,67,-0.3588235283564014,0.28767123090636143,0.0,0.3157894716066482,0.13548387009365245,0.07837713230097346,0.09293443660538864,0.08251231522012788,0.07550919022577784,0.09281437120190755
1007330.0,2012,106,105,130,109,114,229,85,99,90,77,-0.3671641780084651,0.10526315734072023,0.1353711784481608,0.0954773864548875,0.1937172764726844,0.06517509726358461,0.07809288940481181,0.08172733758682109,0.07004575851107155,0.07175056345914704
1007330.0,2013,115,117,111,119,104,277,199,99,107,97,-0.41326530506820075,-0.25949367006489343,0.0571428568707483,0.05309734489779936,0.034825870473503134,0.07243163339385963,0.10737342843786156,0.0772626931283066,0.08515448376595536,0.07960396036451328
1007587.0,2010,249,77,86,120,97,421,55,53,63,76,-0.2567164175272889,0.1666666654040404,0.23741007023445992,0.31147540813401414,0.12138728253533362,0.09133042528744133,0.06814661844700742,0.06477166818976157,0.06547406079947261,0.07058343530371954
1007587.0,2011,260,115,86,142,79,409,103,43,136,48,-0.22272047799294398,0.055045871307129034,0.333333330749354,0.021582733735313907,0.24409448626697255,0.08788754596848561,0.07889974662363383,0.07064622120994182,0.0645311049060977,0.06334164585369494
1007587.0,2012,283,83,86,60,83,502,45,41,39,43,-0.27898089136435555,0.2968749976806641,0.35433070587141174,0.21212120997857364,0.31746031494079113,0.09865527207507159,0.06635562464159894,0.06159068862192498,0.057692307658687464,0.0670926517214629
1007587.0,2013,285,79,93,100,94,531,53,51,59,72,-0.30147058786584485,0.19696969547750232,0.2916666646412037,0.2578616335983545,0.1325301196835535,0.10202550636383777,0.080340839878064,0.0807627593489833,0.08268330728929625,0.08400809712347768
1008654.0,2009,320,151,126,172,171,375,91,81,102,112,-0.07913669053361627,0.24793388327300048,0.21739130329762657,0.255474451622356,0.2084805646343443,0.08410988743989956,0.0880961048095755,0.0788871950918875,0.08720560149993457,0.08849280797733183
1008654.0,2010,322,177,148,202,164,342,92,110,132,116,-0.03012048188234867,0.31598512893685826,0.14728682113454722,0.20958083769586575,0.17142857081632654,0.08657105605129452,0.09106296543972141,0.08778496084117558,0.10133495142556585,0.09064422140153959
1008654.0,2011,286,133,161,162,105,298,82,132,108,83,-0.020547945170294613,0.23720930122228231,0.09897610887721464,0.19999999925925926,0.11702127597329108,0.08088642658159467,0.08031378405666277,0.08924763932706438,0.08931524972235685,0.07733443024379497
1008654.0,2012,263,122,76,121,144,295,73,88,107,118,-0.057347670148122455,0.2512820499934254,-0.07317073126115407,0.061403508502616194,0.09923664084260825,0.07745696834016422,0.07564003100246702,0.06999573193768856,0.08333333330287525,0.07524411255736815
1008654.0,2013,271,158,107,139,155,327,149,83,117,136,-0.09364548479323498,0.029315960816560387,0.12631578880886427,0.08593749966430664,0.06529209599555981,0.07282913164379136,0.0899501904219308,0.07024029572264684,0.08228865313973364,0.07745541653514629
1008817.0,2008,408,135,204,124,135,675,82,55,92,73,-0.24653739589424062,0.24423963021087727,0.57528957306838,0.14814814746227709,0.29807692164386096,0.08267806702170562,0.08013293940910897,0.07640117991846573,0.07775377966963508,0.08087091754242966
1008817.0,2009,368,131,113,145,175,593,64,33,61,61,-0.2341311131798844,0.34358974182774493,0.5479452017264027,0.40776698831181074,0.4830508454108015,0.08178723403559257,0.07177033490181438,0.08026388120931068,0.07709580835438032,0.08679661637116712
1008817.0,2010,377,91,124,138,142,532,34,53,57,65,-0.170517051517583,0.45599999635200006,0.401129941236554,0.4153846132544379,0.3719806745314943,0.08209157409174644,0.050833672203809,0.07077169129517326,0.06946918415765259,0.07293868919205825
1008817.0,2011,116,145,159,147,173,283,65,52,49,52,-0.4185463648657986,0.38095237913832203,0.5071090023359763,0.4999999974489796,0.5377777753876544,0.060390494920479716,0.06887504097445883,0.07049782824239965,0.06836414368037526,0.0744786494291696
1008817.0,2012,118,137,148,126,178,258,84,81,53,50,-0.3723404245416478,0.23981900343973303,0.29257641793634753,0.4078212267719485,0.5614035063096338,0.05900816069381541,0.07921146950565898,0.07096374339294585,0.05888157892799948,0.09109069113420268
1008817.0,2013,154,138,104,118,128,345,72,38,29,39,-0.38276553029505905,0.31428571278911566,0.46478872912120617,0.6054421727520941,0.5329341285453046,0.06903707802033245,0.094509450902561,0.0764674205296352,0.07680250779686389,0.09081022289787372
1008848.0,2008,79,28,28,34,35,210,25,44,49,40,-0.4532871956633661,0.056603772516909956,-0.2222222191358025,-0.18072288938888087,-0.06666666577777779,0.05658899548529685,0.05988700558204858,0.06703910608283137,0.056578050404513934,0.06811989094630345
1008848.0,2009,75,27,30,29,49,161,44,104,48,47,-0.36440677811692046,-0.23943661634596317,-0.5522388018489641,-0.24675324354865918,0.020833333116319446,0.05377079060064461,0.0777656078009139,0.09357541892906744,0.07403846146727071,0.06629834249565031
1008848.0,2010,122,28,57,61,52,227,38,43,74,65,-0.30085959799180634,-0.15151514921946743,0.1399999986,-0.09629629558299041,-0.11111111016144351,0.05052113490872595,0.06613226446279333,0.06988120190783982,0.06235565816981263,0.06283566054627515
1008848.0,2011,132,48,49,68,76,214,61,55,78,53,-0.2369942189682248,-0.11926605395168759,-0.05769230713757397,-0.06849315021580034,0.1782945722612824,0.04887005649027259,0.07633053215943239,0.07514450861622506,0.07355163724254325,0.06836248009095787
1008848.0,2012,170,40,183,74,31,273,51,214,81,40,-0.23250564281601435,-0.12087911955077892,-0.07808564212069108,-0.04516129003121749,-0.12676056159492166,0.05617550088052555,0.07392363925757624,0.07735775524603317,0.07090576391998822,0.06454545448677686
1008848.0,2013,185,54,49,59,89,264,49,52,56,56,-0.17594654749232394,0.048543688849090404,-0.029702970002940893,0.026086956294896033,0.2275862053269917,0.05309211303617215,0.07474600865403047,0.07107670649466805,0.07357645548715518,0.07146377522352697
1009356.0,2008,63,26,14,31,55,128,27,20,26,44,-0.34031413434390506,-0.01886792417230332,-0.17647058304498286,0.08771929670667901,0.11111110998877667,0.0415036940370483,0.04835766418945468,0.04298356505311812,0.05786802024581927,0.056378132086345026
1009356.0,2009,57,36,46,61,54,133,32,48,33,47,-0.39999999789473684,0.05882352854671282,-0.02127659551833409,0.2978723372566773,0.06930693000686208,0.04273504272543071,0.05159332317785028,0.05552274066419212,0.059531348917332895,0.052331606190501756
1009356.0,2010,47,46,59,47,73,157,37,89,39,52,-0.5392156836312957,0.10843373363332852,-0.20270270133308985,0.09302325473228774,0.16799999865600002,0.04426122802250786,0.05453350850556274,0.05348753160336555,0.049482163377743284,0.06079766534007896
1009356.0,2011,86,54,58,73,117,201,33,52,61,129,-0.40069686271534194,0.24137930757035278,0.05454545404958678,0.08955223813766987,-0.048780487606583385,0.04697986576412181,0.05288753796177049,0.048543689298965714,0.053728949457205716,0.046750285053829284
1009356.0,2012,92,52,67,85,75,227,56,74,81,73,-0.4231974908363715,-0.037037036694101515,-0.049645389718827024,0.02409638539700973,0.01351351342220599,0.04572165686602814,0.056992084402642695,0.05577531643363318,0.05444408000838174,0.05714285712079427
1009356.0,2013,101,50,52,90,95,206,50,59,54,80,-0.3420195428598712,0.0,-0.06306306249492737,0.2499999982638889,0.0857142852244898,0.04314221472131222,0.056593095610303845,0.047294418386325345,0.0623646599989759,0.057832121593578284
1009379.0,2011,93,105,113,217,102,140,35,57,132,82,-0.20171673733168782,0.49999999642857146,0.3294117627681661,0.24355300789812892,0.1086956515831758,0.05610402117599229,0.07654455982693026,0.06838294446163197,0.0703345425090015,0.07351178582760216
1009672.0,2008,69,66,60,56,88,114,29,28,50,79,-0.2459016380005375,0.38947368011080336,0.3636363595041323,0.0566037730509078,0.0538922152461544,0.07098525986385366,0.07761437902155688,0.07131280383199934,0.06923579355373233,0.08564102559710716
1009672.0,2009,58,44,54,39,53,96,56,50,22,36,-0.24675324515095295,-0.11999999880000002,0.03846153809171598,0.2786885200214997,0.19101123380886253,0.06881143875388229,0.07347538569178884,0.07323943656814123,0.06347554623987976,0.06768060831355087
1009672.0,2010,55,48,50,48,43,85,24,21,28,23,-0.21428571275510205,0.3333333287037038,0.4084506984725254,0.2631578912742383,0.30303029843893486,0.06084311166412729,0.06936416178288615,0.056037884722937734,0.08425720611501418,0.059513074788536444
1009672.0,2011,53,35,63,134,61,81,29,29,89,67,-0.20895522232122968,0.09374999853515628,0.36956521337429116,0.2017937210681896,-0.04687499963378906,0.05534902930386244,0.051405622448670175,0.06804733722777563,0.06101231188481195,0.0783353732690726
1009672.0,2012,58,53,57,66,85,85,39,71,54,76,-0.18881118749083087,0.15217391138941402,-0.10937499914550781,0.09999999916666667,0.0559006207708036,0.0615053763176321,0.07210031342311887,0.09726443761606045,0.08108108102629656,0.08469226718322342
1009672.0,2013,66,76,99,55,78,92,53,68,27,47,-0.1645569609838167,0.1782945722612824,0.1856287414034207,0.34146341046995843,0.24799999801600003,0.06282306160523934,0.07597173140402136,0.08657335402458613,0.07199297623178842,0.06727664151384465
1009829.0,2009,91,29,50,45,28,151,31,84,64,35,-0.24793388327300048,-0.03333333277777779,-0.25373134139006465,-0.17431192500631262,-0.11111110934744271,0.0590531966668977,0.06024096379493879,0.08286951138969108,0.08116157849503977,0.061764705821799305
1009829.0,2010,97,67,94,106,85,132,49,74,42,52,-0.15283842728018154,0.15517241245541025,0.11904761833900228,0.4324324295105917,0.24087591065054081,0.06334716457445445,0.06823529407750864,0.07210300426090001,0.07262021586230608,0.083946078379935
1009829.0,2011,104,77,88,112,88,125,26,41,42,49,-0.09170305636810892,0.49514562626072206,0.36434108244696833,0.4545454515938607,0.28467153076882096,0.06572904705346469,0.06291997552662187,0.05524625265299947,0.058245083185232575,0.06583373375020003
1009829.0,2012,116,101,78,64,56,168,31,39,58,66,-0.18309859090458241,0.5303030262855831,0.3333333304843305,0.04918032746573502,-0.08196721244289171,0.07126725217785013,0.05445544552208934,0.050561797730958605,0.05360281192723954,0.07429963454671154
1009829.0,2013,95,86,40,58,76,156,25,56,33,55,-0.24302788747797655,0.5495495445986528,-0.16666666493055557,0.2747252717063157,0.16030534228774548,0.07003348212331656,0.07866761156720935,0.071269487697647,0.05072463765288481,0.056489866297330806
1010086.0,2010,52,32,51,26,23,96,43,57,67,40,-0.29729729528853177,-0.14666666471111114,-0.05555555504115227,-0.44086021031333106,-0.26984126555807514,0.06208053688671119,0.07345739463912106,0.07068062822599434,0.07481898626321883,0.06422018342077453
1010086.0,2013,34,24,25,44,41,102,41,37,39,40,-0.4999999963235294,-0.261538457514793,-0.19354838397502608,0.06024096312962695,0.012345678859929892,0.060256978263067355,0.07206208417731476,0.08115183235451331,0.0835850955855135,0.08256880725528154
1010286.0,2008,123,75,78,112,154,278,54,44,53,57,-0.3865336648714871,0.16279069641247523,0.2786885223058318,0.3575757554086318,0.45971563763167944,0.07934309456285257,0.0865771811499482,0.0848990952784279,0.10970744673556684,0.09727985242172436
1010286.0,2010,155,103,111,94,73,328,51,65,42,77,-0.3581780530886583,0.3376623354697251,0.2613636348786157,0.3823529383650519,-0.02666666648888889,0.07749077489531674,0.07393182905716188,0.0750533048720455,0.06706114395115328,0.07828810016790809
1010552.0,2008,169,137,151,141,143,326,89,61,80,57,-0.3171717165309662,0.21238937959119744,0.42452829988430046,0.27601809829856067,0.42999999785000004,0.06279335277650724,0.06815440287450109,0.05837004403679239,0.06852713176169702,0.06598482346882718
1010552.0,2009,179,185,235,339,252,336,70,94,67,72,-0.3048543683400886,0.4509803903883122,0.42857142726877984,0.6699507372661312,0.555555553840878,0.06333005409944294,0.07260820043490655,0.0766542404294841,0.07929687498451232,0.06301050173803763
1010552.0,2010,148,152,237,183,192,248,42,49,51,68,-0.2525252518875625,0.567010306355617,0.6573426550442565,0.5641025616918695,0.4769230750887574,0.06162464985035408,0.06948424066279218,0.06555122620546613,0.06334596641490364,0.0652446674867642
1010552.0,2011,164,182,202,172,152,285,77,65,55,63,-0.26948774995659747,0.40540540384013357,0.5131086123104547,0.5154184999320771,0.41395348644672797,0.060292735321566704,0.07468281428065664,0.07506325553132887,0.07183544301524195,0.066214967642065
1010552.0,2012,169,182,124,153,138,310,65,32,55,50,-0.29436325617043163,0.47368420860856597,0.5897435859631821,0.4711538438886834,0.4680851038931643,0.06166323377167054,0.0726043503607865,0.06632653058404485,0.06842105260907203,0.05941845762976661
1010552.0,2013,173,117,76,49,101,303,40,53,31,52,-0.2731092431237201,0.4904458567487525,0.1782945722612824,0.22499999718750005,0.3202614358152847,0.056754501006706266,0.06033820136036196,0.08475689876165775,0.0666666666111111,0.07427184462413988
1010612.0,2009,125,68,90,84,115,299,68,90,67,107,-0.41037735752269494,0.0,0.0,0.11258278071137232,0.03603603587371155,0.07190096658099017,0.08129109379480508,0.0675929402675205,0.05636431502188716,0.0718214169939109
1010612.0,2010,94,127,98,89,119,373,106,111,100,94,-0.5974304055729541,0.09012875497798818,-0.06220095664018681,-0.058201057893116095,0.1173708914677423,0.0838420107569404,0.0907674327655756,0.06913661922952809,0.07479224373771577,0.0768675568109464
1010612.0,2011,98,90,96,79,114,356,118,110,108,143,-0.5682819370742689,-0.13461538396819528,-0.06796116471863513,-0.15508021307443737,-0.11284046648700208,0.08161064172539804,0.07067618074390888,0.0785659801378467,0.08488424871317102,0.08184713373189582
1010612.0,2012,98,73,78,82,59,325,76,76,67,61,-0.5366430247360685,-0.020134228052790415,0.012987012902681734,0.10067114026395207,-0.01666666652777778,0.07502660516583423,0.0645860424514148,0.0708697652688128,0.06681614346779545,0.07407407402834933
1010612.0,2013,96,70,65,86,101,345,52,37,56,69,-0.5646258490598053,0.14754098239720506,0.27450980123029606,0.2112676041460028,0.18823529301038064,0.08294150835378192,0.060396039574061366,0.057987492860723425,0.06943765277778109,0.07218683648739413
1011064.0,2011,156,63,48,104,53,520,72,51,114,50,-0.5384615376649977,-0.0666666661728395,-0.030303029996939092,-0.045871559422607525,0.02912621330945424,0.0802945717923394,0.09246575336132482,0.06474820139650216,0.06025428411822712,0.07258632834912873
1011570.0,2008,151,70,63,69,78,164,62,31,48,77,-0.041269841138825904,0.06060606014692379,0.34042552829334544,0.17948717795310104,0.0064516128616024975,0.08415709321823214,0.0802919707540803,0.07846410677924531,0.11027332694601948,0.11645379405225108
1011570.0,2009,128,58,75,58,86,166,36,37,38,46,-0.12925170024064048,0.234042550701675,0.3392857112563776,0.20833333116319447,0.30303030073461895,0.08253790003297645,0.0490861618542631,0.09991079384486101,0.09866392590065373,0.11691762611433336
1011570.0,2010,123,55,109,105,112,166,37,24,26,25,-0.14878892682079956,0.19565217178638944,0.6390977395556561,0.6030534305110425,0.6350364917150622,0.08428113150064709,0.07796610162884228,0.11242603540792388,0.09485879790379521,0.09048877140654638
1011570.0,2011,152,106,91,231,134,182,33,27,84,37,-0.0898203590125139,0.5251798523368356,0.5423728767595519,0.4666666651851852,0.5672514586710441,0.08102862686049765,0.09132720099124363,0.09126063411348752,0.09143686499522878,0.0944229706822623
1011570.0,2012,172,65,114,54,116,175,27,43,34,55,-0.008645533116295293,0.4130434737712666,0.45222929648261595,0.22727272469008267,0.35672514411271844,0.08795944230976947,0.08720379138653668,0.10201429493046504,0.06795366790119407,0.08197507186866008
1011570.0,2013,152,61,99,84,96,158,40,54,38,53,-0.019354838647242457,0.20792079002058625,0.294117645136486,0.37704917723730186,0.288590602089996,0.08081334721563782,0.08388704311969514,0.079770594327544,0.08221024253220334,0.07728215763626443
1011835.0,2009,172,64,68,67,36,174,37,31,33,34,-0.005780346804103044,0.267326730026468,0.3737373699622488,0.3399999966,0.028571428163265314,0.07724938600641898,0.06657877385195861,0.07168718314866966,0.058927519116719194,0.054644808700511464
1011835.0,2012,204,48,60,61,74,176,32,53,31,70,0.07368421033240997,0.19999999750000003,0.061946902106664585,0.3260869529773157,0.027777777584876547,0.07477371112263405,0.06441223827342009,0.06052490623431981,0.061703554619917125,0.06198880754972501
1012019.0,2008,137,46,15,35,44,154,60,12,45,48,-0.05841924378550088,-0.1320754704521182,0.11111110699588492,-0.12499999843750002,-0.04347826039697543,0.059050324663342056,0.06708860755247556,0.06506024080708375,0.06264682845524915,0.07461476068563279
1012019.0,2010,111,61,35,77,54,161,43,20,48,42,-0.1838235287359429,0.1730769214127219,0.2727272677685951,0.23199999814400002,0.12499999869791668,0.05873461454140906,0.057617728499934774,0.04361617760220763,0.06517205418916994,0.05697329373473395
1012019.0,2011,116,58,87,76,89,141,38,42,80,48,-0.09727626421293283,0.20833333116319447,0.3488372065981612,-0.025641025476660095,0.2992700708082477,0.05424229631611602,0.05610753941782142,0.0666666666322136,0.06806282719543506,0.06979113598074826
1012019.0,2012,120,50,53,46,65,119,41,59,50,38,0.004184100400903346,0.09890109781427366,-0.05357142809311225,-0.04166666623263889,0.26213591978508816,0.054829089228073155,0.051528878793018755,0.054634146314812615,0.04217926184438521,0.04872280035538184
1012019.0,2013,121,80,70,43,68,122,53,39,32,52,-0.004115226320513472,0.20300751727062016,0.2844036671155627,0.14666666471111114,0.13333333222222224,0.05346534652288991,0.050455235185715014,0.04974897304895072,0.05555555551440329,0.05882352938292964
1012100.0,2008,255,98,65,76,74,323,115,80,90,103,-0.11764705861998778,-0.07981220619806476,-0.10344827514863258,-0.08433734888953405,-0.1638418069839446,0.06722493602381659,0.07126129137796544,0.07086999019019062,0.08019323667623515,0.07994579942188537
1012100.0,2009,266,57,100,95,125,318,66,114,79,75,-0.08904109573794333,-0.07317073111243308,-0.06542056044196,0.09195402246003435,0.24999999875,0.07131517888981374,0.10875331555371058,0.09114139689474388,0.07604895101571288,0.08467400504459187
1012100.0,2011,485,81,109,98,107,741,83,71,81,86,-0.20880913522935632,-0.012195121876859014,0.21111110993827162,0.09497206650853594,0.1088082895916669,0.08242570928583934,0.06870548803154358,0.07355946053389478,0.07559121618429425,0.07981803139792472
1012100.0,2012,479,140,150,146,116,859,79,142,73,86,-0.28400597886098206,0.2785388115135214,0.02739726018014637,0.33333333181126334,0.14851485074992649,0.08918810824628795,0.08690476187027589,0.09243431462727626,0.08598350997801983,0.08767361107305834
1012100.0,2013,491,153,107,118,138,860,122,89,97,58,-0.273131013861487,0.11272727231735537,0.09183673422532279,0.09767441815035155,0.4081632632236568,0.0861552196871274,0.10822510818251668,0.0882882882485188,0.10391493470086277,0.08836789896827417
1012140.0,2008,141,158,136,122,375,139,36,59,43,123,0.007142857117346939,0.6288659761398661,0.39487179284681134,0.4787878758861341,0.5060240953694295,0.0703694395399926,0.07323518306031138,0.06687242796060616,0.06450351834851309,0.06738836264311389
1012140.0,2009,178,130,147,113,137,165,39,52,41,50,0.037900874525070335,0.5384615352753755,0.4773869322744375,0.46753246449654245,0.4652406392233121,0.06392098396125215,0.06800804826237102,0.08152396555447605,0.05866666664431746,0.062374916590268545
1012140.0,2010,234,154,131,123,137,232,69,48,45,59,0.004291845484352263,0.381165917573247,0.46368714824755786,0.46428571152210885,0.39795918164306543,0.06555993246123241,0.06613285881787281,0.06269702274511488,0.06229143490460088,0.061732283445123694
1012140.0,2011,231,124,108,128,147,233,62,52,50,60,-0.004310344818296671,0.33333333154121864,0.3499999978125,0.4382022447292009,0.420289853042078,0.06276207222199891,0.07389749699090287,0.059303187524350195,0.06760349408750342,0.06509433960217159
1012140.0,2012,242,82,73,88,123,275,61,65,59,77,-0.06382978711058068,0.1468531458262018,0.05797101407267381,0.19727891022259245,0.22999999885,0.0570514235205196,0.056454796661486464,0.04735758406061854,0.05025641023922858,0.06263701845830347
1012620.0,2009,226,35,61,89,85,708,59,113,95,85,-0.5160599566209209,-0.25531914622000906,-0.29885057299511164,-0.032608695474952744,0.0,0.07094030076933462,0.08245614027854724,0.09191759107664152,0.08134394337694786,0.06690279414919213
1012620.0,2010,257,68,58,64,98,768,73,64,57,88,-0.49853658487947644,-0.035460992656305014,-0.04918032746573502,0.057851239191312076,0.0537634405711643,0.069794361972641,0.06135770232316898,0.055707762531640295,0.05485040795337697,0.0582706766734741
1012620.0,2011,276,65,67,140,43,701,73,66,156,72,-0.4350051172620214,-0.05797101407267381,0.007518796935948895,-0.05405405387143901,-0.25217391085066165,0.06255602509523908,0.057071960274163794,0.05227987419328622,0.052575488445368475,0.05864354917968202
1012620.0,2012,396,50,60,56,87,875,99,65,68,54,-0.37686860709923786,-0.3288590581955768,-0.03999999968,-0.09677419276795006,0.2340425515316131,0.06242632612659989,0.06495204879470269,0.06463288517857659,0.05846298912849458,0.057038834928382354
