,cik,year,Topic_Q1,Topic_Q2,Topic_Q3,Topic_Q4,Topic_MDA
2980,1020416.0,2008,4,0,-1,-1,-1
2981,1020416.0,2011,4,-1,13,-1,-1
2982,1020416.0,2012,-1,14,-1,-1,-1
2983,1020416.0,2013,-1,-1,-1,-1,-1
2984,1020569.0,2008,-1,8,-1,-1,9
2985,1020569.0,2009,-1,-1,-1,-1,9
2986,1020569.0,2010,-1,-1,9,-1,9
2987,1020569.0,2011,-1,-1,12,5,9
2988,1020569.0,2012,-1,3,-1,-1,9
2989,1020569.0,2013,-1,-1,-1,-1,9
2990,1021270.0,2012,12,16,10,10,14
2991,1021270.0,2013,-1,16,10,10,14
2992,1021561.0,2008,-1,3,2,3,6
2993,1021561.0,2009,4,-1,12,-1,6
2994,1021561.0,2010,0,0,2,-1,6
2995,1021561.0,2011,-1,3,-1,-1,6
2996,1021561.0,2012,-1,-1,-1,-1,6
2997,1021635.0,2008,5,4,4,4,-1
2998,1021635.0,2009,5,4,4,9,8
2999,1021635.0,2010,5,4,4,4,8
3000,1021635.0,2011,5,4,4,-1,8
3001,1021635.0,2012,5,4,-1,4,8
3002,1021635.0,2013,5,4,6,4,8
3003,1021860.0,2008,6,1,-1,1,0
3004,1021860.0,2010,10,1,8,1,0
3005,1021860.0,2011,14,1,-1,1,0
3006,1021860.0,2012,14,-1,8,1,0
3007,1021860.0,2013,14,1,8,1,0
3008,1022321.0,2011,-1,1,3,1,0
3009,1022321.0,2012,17,1,-1,1,0
3010,1022321.0,2013,-1,1,3,1,0
3011,1022345.0,2008,6,1,-1,25,0
3012,1022345.0,2009,-1,1,-1,1,0
3013,1022469.0,2008,13,25,21,30,28
3014,1022469.0,2009,13,25,21,30,28
3015,1022469.0,2010,13,25,21,30,28
3016,1022469.0,2011,13,25,21,30,28
3017,1022469.0,2013,13,25,21,30,28
3018,1022646.0,2009,-1,1,-1,1,0
3019,1022646.0,2010,6,1,3,1,0
3020,1022646.0,2011,6,-1,3,1,0
3021,1022646.0,2012,-1,1,-1,1,0
3022,1022646.0,2013,-1,1,-1,1,0
3023,1022652.0,2009,1,2,-1,2,4
3024,1022652.0,2010,19,-1,-1,-1,4
3025,1022652.0,2011,1,2,1,2,4
3026,1022652.0,2012,1,-1,1,-1,4
3027,1022652.0,2013,1,2,1,-1,4
3028,1022671.0,2008,26,8,-1,-1,5
3029,1022671.0,2011,-1,11,15,-1,5
3030,1022671.0,2012,-1,8,-1,7,5
3031,1022671.0,2013,22,-1,5,7,5
3032,1022705.0,2011,2,1,8,1,0
3033,1022705.0,2012,2,1,8,1,0
3034,1022705.0,2013,31,-1,8,-1,0
3035,1023128.0,2011,19,7,4,12,12
3036,1023128.0,2012,19,7,5,12,12
3037,1023128.0,2013,19,7,-1,12,12
3038,1023131.0,2008,0,0,0,0,-1
3039,1023131.0,2009,0,0,0,0,-1
3040,1023131.0,2010,0,0,0,2,-1
3041,1023131.0,2011,0,0,0,0,-1
3042,1023131.0,2012,0,-1,0,-1,-1
3043,1023131.0,2013,-1,0,0,0,-1
3044,1023313.0,2009,-1,23,-1,6,-1
3045,1023313.0,2010,-1,-1,9,-1,2
3046,1023313.0,2011,-1,24,9,6,2
3047,1023313.0,2012,-1,-1,-1,-1,2
3048,1023313.0,2013,-1,24,9,-1,2
3049,1023734.0,2010,-1,1,3,1,0
3050,1023734.0,2011,6,1,3,1,0
3051,1023734.0,2012,6,1,3,1,0
3052,1023734.0,2013,-1,1,3,1,0
3053,1024657.0,2011,-1,-1,-1,-1,4
3054,1024657.0,2012,15,-1,-1,5,-1
3055,1024657.0,2013,2,-1,-1,-1,-1
3056,1024725.0,2008,4,7,5,-1,12
3057,1024725.0,2011,4,7,-1,5,12
3058,1024725.0,2012,4,7,5,12,12
3059,1024725.0,2013,4,7,5,-1,12
3060,1024732.0,2009,36,-1,-1,-1,2
3061,1024732.0,2010,-1,-1,-1,6,2
3062,1024732.0,2011,-1,-1,-1,-1,2
3063,1024732.0,2012,-1,-1,-1,-1,-1
3064,1024732.0,2013,-1,10,9,-1,-1
3065,1024795.0,2008,4,-1,12,-1,-1
3066,1024795.0,2011,-1,3,12,-1,-1
3067,1024795.0,2012,4,-1,12,-1,-1
3068,1026650.0,2008,0,0,2,0,-1
3069,1026650.0,2009,0,0,0,0,-1
3070,1027207.0,2008,-1,-1,-1,-1,-1
3071,1027207.0,2009,-1,-1,-1,-1,-1
3072,1027207.0,2010,-1,-1,-1,11,-1
3073,1027207.0,2011,-1,13,-1,2,-1
3074,1027207.0,2012,-1,-1,-1,-1,-1
3075,1027207.0,2013,-1,-1,-1,-1,2
3076,1027884.0,2011,-1,8,-1,1,10
3077,1027884.0,2012,-1,-1,32,1,10
3078,1027884.0,2013,-1,10,-1,-1,10
3079,1027915.0,2009,2,0,0,0,11
3080,1028087.0,2010,0,0,0,0,11
3081,1028153.0,2011,19,31,22,38,5
3082,1028153.0,2012,19,4,4,38,5
3083,1028153.0,2013,-1,31,-1,38,5
3084,1029023.0,2011,-1,-1,-1,1,0
3085,1029023.0,2012,-1,1,-1,21,0
3086,1029199.0,2009,15,-1,-1,5,2
3087,1029199.0,2010,4,12,-1,-1,2
3088,1029199.0,2011,15,12,-1,-1,2
3089,1029199.0,2012,15,-1,-1,-1,2
3090,1029199.0,2013,15,-1,-1,-1,2
3091,1029299.0,2008,10,-1,16,22,2
3092,1029299.0,2009,-1,-1,-1,2,2
3093,1029299.0,2010,2,23,16,2,2
3094,1029299.0,2011,2,2,16,2,2
3095,1030206.0,2010,0,0,0,0,1
3096,1030206.0,2011,0,0,0,0,1
3097,1030206.0,2012,0,0,0,0,1
3098,1030206.0,2013,0,0,0,0,1
3099,1030484.0,2010,21,23,20,16,6
3100,1031203.0,2009,19,7,5,12,12
3101,1031203.0,2010,19,7,5,3,12
3102,1031203.0,2011,19,7,5,12,12
3103,1031203.0,2012,19,7,5,-1,12
3104,1031203.0,2013,19,7,5,12,12
3105,1031296.0,2013,5,4,4,4,8
3106,1031623.0,2009,-1,1,8,-1,0
3107,1031623.0,2010,27,1,8,-1,0
3108,1031623.0,2011,-1,1,8,-1,0
3109,1031623.0,2012,-1,1,8,-1,0
3110,1031623.0,2013,-1,1,8,1,0
3111,1032863.0,2009,-1,-1,-1,-1,-1
3112,1032863.0,2010,-1,18,-1,-1,-1
3113,1033905.0,2009,0,0,0,0,20
3114,1033905.0,2010,0,0,0,0,20
3115,1033905.0,2011,0,-1,0,0,20
3116,1033905.0,2012,0,0,0,0,20
3117,1033905.0,2013,0,0,0,2,20
3118,1034239.0,2008,3,-1,2,3,-1
3119,1034239.0,2009,-1,-1,2,-1,-1
3120,1034669.0,2011,7,15,1,13,4
3121,1034670.0,2012,4,7,5,12,12
3122,1034670.0,2013,4,7,5,12,12
3123,1034755.0,2008,6,1,-1,1,0
3124,1034755.0,2010,6,1,-1,1,0
3125,1034760.0,2011,0,-1,16,-1,-1
3126,1035267.0,2008,0,0,0,0,1
3127,1035267.0,2009,0,3,0,0,1
3128,1035267.0,2010,0,0,0,0,1
3129,1035267.0,2011,0,0,0,0,1
3130,1035267.0,2012,0,0,0,0,1
3131,1035267.0,2013,0,0,0,0,1
3132,1035675.0,2009,5,4,4,4,8
3133,1035748.0,2012,-1,2,16,-1,-1
3134,1035748.0,2013,-1,-1,16,2,-1
3135,1035983.0,2008,10,-1,6,9,-1
3136,1035983.0,2009,10,-1,-1,9,-1
3137,1035983.0,2010,10,-1,-1,9,-1
3138,1035983.0,2011,10,-1,-1,9,-1
3139,1035983.0,2012,10,-1,-1,9,-1
3140,1035983.0,2013,10,-1,-1,9,-1
3141,1036044.0,2011,2,12,-1,11,2
3142,1036044.0,2012,-1,12,-1,-1,2
3143,1036044.0,2013,-1,-1,-1,26,2
3144,1036262.0,2011,-1,5,1,28,3
3145,1036262.0,2012,-1,5,6,28,3
3146,1036262.0,2013,-1,5,1,28,-1
3147,1036960.0,2010,1,-1,-1,-1,8
3148,1036960.0,2011,1,13,1,-1,8
3149,1036960.0,2012,1,5,1,-1,8
3150,1036960.0,2013,1,5,1,-1,8
3151,1037016.0,2008,1,3,-1,5,-1
3152,1037016.0,2009,-1,3,1,5,-1
3153,1037016.0,2010,1,-1,-1,5,-1
3154,1037016.0,2011,1,2,-1,2,-1
3155,1037016.0,2012,1,2,-1,-1,-1
3156,1037646.0,2008,-1,0,-1,-1,-1
3157,1037646.0,2009,-1,0,13,-1,-1
3158,1037646.0,2010,-1,0,12,5,-1
3159,1037646.0,2011,-1,0,12,-1,-1
3160,1037646.0,2012,4,3,-1,-1,-1
3161,1037646.0,2013,20,-1,0,-1,-1
3162,1037676.0,2008,18,11,-1,7,5
3163,1037676.0,2009,-1,11,11,7,5
3164,1037676.0,2010,18,11,11,7,5
3165,1037676.0,2012,18,-1,11,7,5
3166,1037676.0,2013,-1,-1,11,7,5
3167,1037760.0,2009,0,0,0,0,20
3168,1037760.0,2010,0,0,0,0,20
3169,1037760.0,2011,0,0,0,0,20
3170,1037760.0,2012,0,0,0,-1,20
3171,1037760.0,2013,0,5,0,0,20
3172,1037949.0,2008,1,-1,1,-1,4
3173,1037949.0,2009,1,-1,-1,-1,4
3174,1037976.0,2009,-1,12,-1,6,26
3175,1037976.0,2010,-1,21,13,-1,26
3176,1037976.0,2011,-1,-1,-1,-1,26
3177,1037976.0,2012,-1,3,-1,-1,26
3178,1037976.0,2013,-1,-1,-1,-1,26
3179,1038074.0,2011,-1,-1,1,-1,3
3180,1038074.0,2012,1,-1,-1,-1,3
3181,1038074.0,2013,1,5,1,-1,3
3182,1038133.0,2011,0,0,0,0,-1
3183,1038133.0,2012,0,2,0,0,-1
3184,1038133.0,2013,0,0,0,0,-1
3185,1038280.0,2011,2,33,-1,-1,7
3186,1038280.0,2012,-1,33,5,-1,7
3187,1039151.0,2008,0,0,12,5,-1
3188,1039151.0,2009,0,0,0,0,-1
3189,1039151.0,2010,0,0,0,6,-1
3190,1039399.0,2008,1,5,-1,19,3
3191,1039399.0,2009,1,5,1,19,3
3192,1039399.0,2011,1,5,-1,19,3
3193,1039399.0,2012,1,5,1,14,3
3194,1039399.0,2013,1,5,1,19,3
3195,1040161.0,2011,-1,-1,1,2,3
3196,1040161.0,2012,-1,-1,-1,2,3
3197,1040416.0,2009,0,0,0,0,-1
3198,1040426.0,2008,2,24,9,6,-1
3199,1040426.0,2009,-1,24,9,6,-1
3200,1040426.0,2010,2,24,9,6,-1
3201,1040426.0,2011,2,24,9,-1,-1
3202,1040426.0,2012,2,-1,9,-1,-1
3203,1040426.0,2013,2,2,9,6,2
3204,1040593.0,2010,-1,1,-1,1,0
3205,1040593.0,2012,-1,1,3,1,0
3206,1040593.0,2013,6,-1,3,1,0
3207,1040896.0,2011,2,23,-1,-1,2
3208,1040896.0,2012,-1,6,-1,-1,2
3209,1040896.0,2013,-1,-1,-1,0,2
3210,1041024.0,2011,0,0,0,0,-1
3211,1041024.0,2012,0,0,0,0,-1
3212,1041061.0,2008,-1,-1,10,-1,14
3213,1041061.0,2009,-1,-1,10,-1,14
3214,1041061.0,2010,12,-1,10,-1,14
3215,1041061.0,2011,12,-1,10,-1,14
3216,1041061.0,2012,-1,-1,10,10,14
3217,1041061.0,2013,12,-1,10,3,14
3218,1041379.0,2009,12,16,10,10,14
3219,1041379.0,2010,12,16,10,10,14
3220,1041379.0,2011,12,16,10,10,14
3221,1041379.0,2012,12,16,10,10,14
3222,1041379.0,2013,12,16,10,10,14
3223,1041577.0,2008,1,5,1,-1,3
3224,1041577.0,2009,4,5,-1,19,3
3225,1041577.0,2010,1,5,1,19,3
3226,1041577.0,2011,1,5,1,19,3
3227,1041577.0,2012,1,5,1,19,3
3228,1041657.0,2011,7,15,1,13,4
3229,1041657.0,2012,7,15,1,13,4
3230,1041657.0,2013,7,15,1,13,4
3231,1042173.0,2011,21,0,16,16,25
3232,1042173.0,2012,2,-1,-1,16,25
3233,1042185.0,2008,-1,-1,0,2,2
3234,1042783.0,2009,-1,5,1,-1,3
3235,1042783.0,2010,1,5,1,-1,3
3236,1042783.0,2011,-1,5,-1,2,3
3237,1042783.0,2012,1,5,-1,14,3
3238,1042783.0,2013,1,-1,-1,-1,3
3239,1043000.0,2008,0,33,26,0,38
3240,1043000.0,2010,0,33,-1,0,38
3241,1043000.0,2011,0,33,26,0,38
3242,1043000.0,2012,0,33,26,-1,38
3243,1043000.0,2013,0,33,0,0,38
3244,1043337.0,2008,-1,7,5,-1,12
3245,1043337.0,2009,-1,-1,5,12,12
3246,1043337.0,2010,4,-1,-1,-1,12
3247,1043337.0,2011,-1,-1,-1,-1,-1
3248,1043337.0,2012,4,7,-1,12,12
3249,1043337.0,2013,4,-1,5,-1,12
3250,1043382.0,2009,-1,-1,-1,5,10
3251,1043382.0,2010,-1,13,-1,-1,10
3252,1043509.0,2010,19,7,5,12,12
3253,1043509.0,2011,19,7,5,12,12
3254,1043509.0,2012,19,7,5,12,12
3255,1043509.0,2013,19,7,5,3,12
3256,1043533.0,2010,1,-1,6,2,-1
3257,1043533.0,2011,1,2,-1,-1,-1
3258,1043604.0,2008,-1,-1,6,-1,-1
3259,1043604.0,2010,-1,-1,-1,-1,-1
3260,1043604.0,2011,1,-1,-1,2,-1
3261,1043604.0,2012,-1,2,-1,-1,-1
3262,1043604.0,2013,1,2,-1,-1,-1
3263,1044435.0,2012,-1,10,4,-1,8
3264,1044435.0,2013,-1,-1,-1,14,-1
3265,1044590.0,2011,1,-1,-1,-1,-1
3266,1044777.0,2008,-1,12,17,5,5
3267,1044777.0,2009,-1,12,17,5,5
3268,1044777.0,2010,-1,12,24,5,5
3269,1044777.0,2011,-1,12,17,5,2
3270,1044777.0,2012,-1,12,17,5,2
3271,1044777.0,2013,-1,12,17,5,2
3272,1045309.0,2011,-1,10,-1,5,0
3273,1045309.0,2012,20,1,15,-1,0
3274,1045309.0,2013,-1,1,-1,9,0
3275,1046257.0,2008,16,-1,15,21,6
3276,1046257.0,2009,-1,-1,14,21,6
3277,1046257.0,2010,16,-1,14,21,6
3278,1046257.0,2011,16,-1,14,21,6
3279,1046257.0,2012,16,17,12,-1,6
3280,1046257.0,2013,16,17,14,21,6
3281,1046311.0,2008,-1,20,18,15,21
3282,1046311.0,2010,23,-1,-1,15,21
3283,1046311.0,2011,23,20,18,15,21
3284,1046311.0,2012,23,20,-1,15,21
3285,1046311.0,2013,23,20,-1,15,21
3286,1046568.0,2008,21,23,20,16,25
3287,1046568.0,2010,21,22,20,16,25
3288,1046568.0,2012,21,22,20,16,25
3289,1046568.0,2013,21,22,20,16,25
3290,1046880.0,2009,-1,-1,2,3,-1
3291,1046880.0,2010,4,13,12,3,-1
3292,1046880.0,2011,-1,6,6,-1,-1
3293,1046995.0,2011,1,5,1,35,3
3294,1046995.0,2012,1,-1,1,-1,3
3295,1046995.0,2013,1,-1,1,-1,3
3296,1047122.0,2008,26,35,-1,9,27
3297,1047122.0,2009,-1,-1,-1,9,27
3298,1047122.0,2011,-1,-1,7,-1,27
3299,1047122.0,2012,1,10,7,-1,27
3300,1047122.0,2013,-1,-1,-1,9,27
3301,1047127.0,2009,-1,-1,1,-1,-1
3302,1047127.0,2010,1,5,1,-1,3
3303,1047127.0,2011,1,5,1,-1,-1
3304,1047127.0,2012,1,5,1,19,3
3305,1047127.0,2013,1,5,1,19,3
3306,1047340.0,2012,-1,3,-1,3,6
3307,1047340.0,2013,-1,-1,2,3,6
3308,1047699.0,2008,0,0,0,0,1
3309,1047699.0,2009,0,0,0,0,1
3310,1048286.0,2010,23,20,18,15,21
3311,1048286.0,2011,23,-1,18,15,21
3312,1048286.0,2012,23,-1,18,15,21
3313,1048286.0,2013,-1,20,18,15,21
3314,1048477.0,2008,0,0,0,0,-1
3315,1048477.0,2010,0,0,0,0,-1
3316,1048477.0,2011,0,0,0,0,-1
3317,1048477.0,2012,0,0,0,0,-1
3318,1048685.0,2010,22,7,-1,1,-1
3319,1048685.0,2012,22,-1,-1,-1,5
3320,1048685.0,2013,22,30,-1,-1,-1
3321,1049210.0,2009,-1,1,14,-1,10
3322,1049210.0,2010,16,-1,14,0,10
3323,1049210.0,2011,16,-1,14,-1,10
3324,1049502.0,2009,1,5,1,28,-1
3325,1049502.0,2010,1,-1,1,28,-1
3326,1049502.0,2011,1,5,1,28,3
3327,1049502.0,2012,1,-1,1,28,3
3328,1049502.0,2013,1,-1,1,28,3
3329,1050180.0,2009,2,0,-1,0,2
3330,1050377.0,2009,-1,-1,-1,-1,7
3331,1050377.0,2010,-1,-1,-1,-1,7
3332,1050377.0,2011,-1,-1,-1,-1,7
3333,1050377.0,2012,-1,-1,-1,2,-1
3334,1050377.0,2013,38,-1,-1,2,7
3335,1050550.0,2008,1,5,-1,-1,9
3336,1050550.0,2009,1,2,-1,-1,9
3337,1050550.0,2010,-1,-1,-1,-1,9
3338,1050550.0,2011,1,10,-1,-1,9
3339,1050550.0,2012,1,23,-1,38,9
3340,1050797.0,2008,3,-1,2,3,7
3341,1050797.0,2009,-1,-1,2,3,7
3342,1050797.0,2010,3,-1,2,3,7
3343,1050797.0,2011,3,6,2,3,-1
3344,1050797.0,2012,3,6,2,3,-1
3345,1050797.0,2013,3,-1,2,3,-1
3346,1050915.0,2008,2,13,4,4,19
3347,1050915.0,2009,5,4,4,4,19
3348,1050915.0,2010,5,4,4,4,19
3349,1050915.0,2011,-1,4,4,4,19
3350,1050915.0,2013,-1,-1,-1,4,19
3351,1051514.0,2012,0,0,0,0,-1
3352,1051627.0,2011,1,-1,-1,-1,3
3353,1051627.0,2012,4,-1,1,-1,3
3354,1051627.0,2013,1,5,1,19,3
3355,1052054.0,2011,-1,-1,-1,-1,-1
3356,1052054.0,2013,-1,-1,6,-1,-1
3357,1052100.0,2009,-1,-1,-1,6,2
3358,1052100.0,2011,15,-1,-1,6,2
3359,1052100.0,2012,15,-1,-1,-1,2
3360,1052100.0,2013,-1,-1,-1,6,2
3361,1052595.0,2010,23,20,18,15,21
3362,1052595.0,2011,23,20,18,15,21
3363,1052595.0,2012,23,20,18,15,21
3364,1052595.0,2013,23,20,18,15,21
3365,1053374.0,2009,1,-1,1,-1,4
3366,1053374.0,2010,1,2,1,2,4
3367,1053374.0,2011,1,2,-1,2,4
3368,1053374.0,2012,1,2,1,2,4
3369,1053374.0,2013,1,2,1,-1,4
3370,1053650.0,2013,-1,17,2,21,6
3371,1053706.0,2011,-1,24,-1,-1,2
3372,1053706.0,2012,-1,-1,13,-1,2
3373,1054102.0,2011,0,0,0,-1,-1
3374,1054102.0,2012,0,-1,0,0,-1
3375,1054102.0,2013,15,-1,0,0,-1
3376,1054374.0,2008,1,5,1,2,4
3377,1054374.0,2009,7,-1,1,2,4
3378,1054374.0,2010,1,-1,1,2,-1
3379,1054374.0,2011,1,5,1,2,-1
3380,1054721.0,2011,-1,-1,-1,-1,4
3381,1054721.0,2013,-1,5,-1,-1,4
3382,1054905.0,2009,22,1,6,1,10
3383,1054905.0,2010,22,1,6,1,10
3384,1054905.0,2011,-1,-1,6,1,10
3385,1054905.0,2012,22,-1,6,1,10
3386,1054905.0,2013,22,1,6,1,10
3387,1055355.0,2008,4,3,0,0,-1
3388,1056087.0,2009,7,-1,1,-1,22
3389,1056087.0,2010,7,15,1,-1,22
3390,1056087.0,2012,-1,15,1,24,22
3391,1056087.0,2013,7,-1,-1,24,22
3392,1056358.0,2008,2,-1,-1,-1,6
3393,1056358.0,2009,-1,-1,-1,3,6
3394,1056358.0,2010,-1,-1,0,-1,6
3395,1056358.0,2011,-1,-1,6,0,6
3396,1056358.0,2013,-1,-1,13,-1,6
3397,1056386.0,2008,-1,-1,1,-1,-1
3398,1056386.0,2009,2,-1,1,-1,-1
3399,1056386.0,2010,-1,-1,36,-1,-1
3400,1056386.0,2011,-1,-1,-1,-1,-1
3401,1056386.0,2012,-1,1,8,-1,9
3402,1056386.0,2013,-1,-1,-1,-1,-1
3403,1056696.0,2008,2,14,2,-1,2
3404,1056696.0,2009,2,-1,2,22,2
3405,1056696.0,2010,-1,14,9,-1,2
3406,1056696.0,2011,-1,14,16,-1,2
3407,1056696.0,2012,2,6,-1,-1,2
3408,1056696.0,2013,-1,14,-1,-1,2
3409,1056903.0,2008,5,4,-1,34,15
3410,1056903.0,2009,5,4,38,34,15
3411,1056903.0,2011,5,4,38,34,15
3412,1056903.0,2013,5,4,38,4,15
3413,1056923.0,2010,2,2,-1,2,9
3414,1056923.0,2011,-1,2,-1,-1,9
3415,1056923.0,2012,-1,2,-1,-1,9
3416,1056923.0,2013,-1,2,-1,-1,9
3417,1057083.0,2009,-1,2,6,2,4
3418,1057083.0,2010,1,2,1,2,4
3419,1057083.0,2011,1,-1,1,-1,-1
3420,1057083.0,2012,1,-1,1,2,4
3421,1057083.0,2013,1,-1,1,-1,4
3422,1057352.0,2008,-1,-1,-1,5,26
3423,1057352.0,2010,2,-1,13,22,26
3424,1057352.0,2011,2,-1,13,17,26
3425,1057352.0,2012,-1,-1,17,13,26
3426,1057352.0,2013,2,-1,17,22,26
3427,1057379.0,2010,2,14,9,6,2
3428,1057379.0,2012,-1,-1,9,-1,2
3429,1057379.0,2013,10,-1,-1,-1,2
3430,1057877.0,2008,5,4,4,4,8
3431,1057877.0,2013,5,4,4,-1,8
3432,1058090.0,2008,12,16,10,10,-1
3433,1058090.0,2009,12,16,10,10,-1
3434,1058090.0,2010,12,16,10,10,-1
3435,1058090.0,2011,12,16,-1,10,-1
3436,1058090.0,2012,-1,16,10,10,-1
3437,1058090.0,2013,12,16,10,10,-1
3438,1058290.0,2008,4,-1,24,6,2
3439,1058290.0,2010,-1,-1,-1,6,2
3440,1058290.0,2011,-1,-1,9,-1,2
3441,1058290.0,2012,2,-1,-1,6,2
3442,1058290.0,2013,-1,14,9,-1,2
3443,1058299.0,2011,-1,-1,-1,-1,2
3444,1058299.0,2012,-1,-1,-1,-1,2
3445,1058299.0,2013,-1,-1,-1,-1,2
3446,1058444.0,2009,-1,2,36,-1,9
3447,1058444.0,2010,-1,2,-1,2,9
3448,1058623.0,2009,2,21,-1,2,4
3449,1058623.0,2011,15,-1,-1,2,4
3450,1058623.0,2012,-1,15,1,-1,4
3451,1058623.0,2013,7,15,1,13,4
3452,1058811.0,2008,0,0,-1,31,2
3453,1058811.0,2010,1,29,1,2,2
3454,1058811.0,2011,1,-1,1,2,2
3455,1058811.0,2012,1,29,1,-1,2
3456,1058811.0,2013,1,29,30,6,2
3457,1059324.0,2009,6,1,3,1,0
3458,1059324.0,2010,6,1,-1,1,0
3459,1059556.0,2008,-1,-1,-1,-1,-1
3460,1059556.0,2011,-1,-1,-1,-1,-1
3461,1059556.0,2012,-1,-1,-1,-1,-1
3462,1059556.0,2013,-1,-1,-1,-1,-1
3463,1059562.0,2009,9,-1,-1,8,-1
3464,1059562.0,2011,9,-1,-1,8,-1
3465,1059562.0,2012,9,9,33,8,-1
3466,1059562.0,2013,9,-1,33,8,-1
3467,1060009.0,2011,0,0,0,0,11
3468,1060009.0,2012,0,0,0,0,11
3469,1060009.0,2013,0,0,0,0,11
3470,1060391.0,2008,-1,37,-1,-1,33
3471,1060391.0,2010,30,-1,15,-1,-1
3472,1060391.0,2011,-1,37,15,-1,33
3473,1060391.0,2012,30,37,-1,-1,33
3474,1060391.0,2013,30,37,15,-1,33
3475,1060736.0,2008,0,0,0,0,1
3476,1060736.0,2010,0,0,0,0,1
3477,1060736.0,2011,0,0,0,0,1
3478,1060736.0,2012,0,0,0,0,1
3479,1060736.0,2013,0,0,0,0,1
3480,1060822.0,2011,3,-1,2,3,7
3481,1060822.0,2013,3,-1,2,3,7
3482,1060990.0,2010,6,1,3,1,0
3483,1060990.0,2011,-1,1,3,1,0
3484,1060990.0,2012,6,-1,3,1,0
3485,1060990.0,2013,-1,-1,-1,1,0
3486,1061219.0,2011,-1,1,-1,1,0
3487,1061219.0,2013,17,1,-1,1,0
3488,1061322.0,2010,-1,-1,-1,2,4
3489,1061983.0,2009,0,0,0,0,1
3490,1061983.0,2010,0,0,0,0,1
3491,1061983.0,2011,0,0,0,0,1
3492,1061983.0,2012,0,0,0,0,1
3493,1061983.0,2013,0,0,0,0,-1
3494,1062047.0,2010,-1,24,9,6,-1
3495,1062047.0,2013,2,12,9,6,-1
3496,1062231.0,2009,4,18,-1,-1,12
3497,1062231.0,2010,-1,-1,28,12,12
3498,1062231.0,2011,10,-1,-1,-1,12
3499,1062231.0,2013,-1,18,28,12,12
3500,1062292.0,2008,2,-1,1,-1,4
3501,1062292.0,2009,-1,28,19,11,4
3502,1062292.0,2010,7,-1,-1,-1,4
3503,1062292.0,2011,-1,-1,1,2,4
3504,1062292.0,2012,-1,-1,-1,3,4
3505,1062292.0,2013,-1,-1,-1,-1,-1
3506,1062449.0,2008,12,16,10,10,14
3507,1062449.0,2009,12,16,10,10,14
3508,1062449.0,2010,12,16,10,10,14
3509,1062449.0,2011,12,16,10,10,14
3510,1062449.0,2012,12,16,10,10,14
3511,1062449.0,2013,12,16,10,10,14
3512,1062478.0,2009,2,-1,16,-1,2
3513,1062478.0,2010,2,-1,16,2,2
3514,1062478.0,2011,2,-1,-1,-1,-1
3515,1062478.0,2012,-1,-1,-1,2,2
3516,1062478.0,2013,2,-1,-1,-1,-1
3517,1062530.0,2010,1,-1,2,18,-1
3518,1062530.0,2011,-1,-1,-1,-1,-1
3519,1062530.0,2012,-1,-1,-1,18,-1
3520,1062530.0,2013,-1,-1,-1,-1,-1
3521,1062822.0,2009,0,0,0,0,1
3522,1062822.0,2010,0,0,0,0,1
3523,1062822.0,2012,0,0,0,0,1
3524,1062822.0,2013,0,0,0,0,1
3525,1063254.0,2008,15,14,-1,-1,2
3526,1063254.0,2009,-1,-1,12,11,-1
3527,1063254.0,2010,-1,14,-1,9,2
3528,1064728.0,2008,18,11,11,7,5
3529,1064728.0,2009,18,11,11,7,5
3530,1064728.0,2010,18,11,11,7,5
3531,1064728.0,2011,-1,11,-1,7,5
3532,1064728.0,2012,18,11,11,7,5
3533,1064728.0,2013,18,11,11,-1,5
3534,1064863.0,2008,0,0,0,0,11
3535,1064863.0,2009,-1,0,0,0,11
3536,1064863.0,2011,0,0,-1,0,11
3537,1065049.0,2008,-1,-1,1,2,4
3538,1065049.0,2009,-1,-1,-1,-1,4
3539,1065049.0,2011,-1,2,2,-1,4
3540,1065059.0,2008,-1,4,4,-1,-1
3541,1065059.0,2010,-1,4,-1,-1,-1
3542,1065087.0,2009,0,0,0,5,1
3543,1065087.0,2010,0,0,0,0,1
3544,1065087.0,2013,0,0,0,0,1
3545,1065088.0,2009,15,-1,-1,11,2
3546,1065088.0,2011,-1,-1,-1,11,2
3547,1065088.0,2012,15,-1,-1,11,2
3548,1065088.0,2013,-1,12,-1,-1,2
3549,1065280.0,2008,35,-1,1,13,4
3550,1065280.0,2009,-1,-1,1,13,4
3551,1065280.0,2010,35,-1,-1,13,4
3552,1065280.0,2011,35,-1,-1,-1,4
3553,1065280.0,2012,4,-1,-1,24,4
3554,1065280.0,2013,35,-1,-1,13,4
3555,1065332.0,2008,2,23,-1,-1,-1
3556,1065332.0,2009,-1,-1,5,1,-1
3557,1065332.0,2011,0,-1,4,2,-1
3558,1065332.0,2012,-1,-1,-1,2,-1
3559,1065332.0,2013,0,25,13,0,2
3560,1065696.0,2008,8,-1,5,12,12
3561,1065696.0,2009,19,7,35,-1,12
3562,1065696.0,2010,19,7,-1,-1,12
3563,1065696.0,2011,8,-1,5,-1,12
3564,1065696.0,2012,32,-1,-1,-1,12
3565,1065696.0,2013,19,-1,-1,-1,12
3566,1065736.0,2009,-1,-1,-1,-1,33
3567,1065837.0,2008,3,6,2,3,7
3568,1065837.0,2009,3,-1,2,3,7
3569,1065837.0,2010,3,-1,-1,3,7
