,cik,year
1804,1056386.0,2009
1805,1056386.0,2010
1806,1056386.0,2011
1807,1056386.0,2012
1808,1056386.0,2013
1811,49754.0,2010
1812,49754.0,2011
1813,49754.0,2012
1814,49754.0,2013
1817,1434620.0,2010
1818,1434620.0,2011
1819,1434620.0,2012
1820,1434620.0,2013
1823,1001902.0,2009
1824,1001902.0,2010
1825,1001902.0,2011
1826,1001902.0,2012
1827,1001902.0,2013
1829,1488075.0,2011
1830,1488075.0,2012
1831,1488075.0,2013
1835,1035267.0,2008
1836,1035267.0,2009
1837,1035267.0,2010
1838,1035267.0,2011
1839,1035267.0,2012
1840,1035267.0,2013
1841,1073431.0,2008
1842,1073431.0,2009
1843,1073431.0,2010
1844,1073431.0,2011
1845,1073431.0,2012
1846,1053374.0,2008
1847,1053374.0,2009
1848,1053374.0,2010
1849,1053374.0,2011
1850,1053374.0,2012
1851,1053374.0,2013
1854,1006045.0,2011
1855,1006045.0,2012
1856,1006045.0,2013
1857,1020569.0,2008
1858,1020569.0,2009
1859,1020569.0,2010
1860,1020569.0,2011
1861,1020569.0,2012
1862,1020569.0,2013
1866,874015.0,2008
1868,874015.0,2010
1869,874015.0,2011
1870,874015.0,2012
1871,874015.0,2013
1873,780571.0,2008
1874,780571.0,2009
1875,780571.0,2010
1876,780571.0,2011
1877,780571.0,2012
1878,780571.0,2013
1879,1051251.0,2008
1881,1051251.0,2010
1883,1051251.0,2012
1884,1051251.0,2013
1887,1006892.0,2009
1888,1006892.0,2010
1889,1006892.0,2011
1894,1537547.0,2013
1901,1320854.0,2010
1902,1320854.0,2011
1903,1320854.0,2012
1904,1320854.0,2013
1907,814675.0,2011
1908,814675.0,2012
1909,814675.0,2013
1910,54056.0,2008
1911,54056.0,2009
1912,54056.0,2010
1913,54056.0,2011
1914,54056.0,2012
1915,54056.0,2013
1916,1043604.0,2008
1918,1043604.0,2010
1919,1043604.0,2011
1920,1043604.0,2012
1921,1043604.0,2013
1923,54480.0,2009
1924,54480.0,2010
1925,54480.0,2011
1926,54480.0,2012
1927,54480.0,2013
1932,887730.0,2012
1933,887730.0,2013
1934,1039151.0,2008
1935,1039151.0,2009
1936,1039151.0,2010
1937,885720.0,2010
1938,885720.0,2011
1939,885720.0,2012
1940,885720.0,2013
1942,1032761.0,2009
1943,1032761.0,2010
1944,1032761.0,2011
1945,1032761.0,2012
1950,888228.0,2010
1951,888228.0,2011
1952,888228.0,2012
1953,888228.0,2013
1954,831967.0,2008
1955,831967.0,2009
1956,831967.0,2010
1958,831967.0,2013
1961,1056285.0,2011
1962,1056285.0,2012
1963,1056285.0,2013
1964,1011570.0,2008
1965,1011570.0,2009
1966,1011570.0,2010
1967,1011570.0,2011
1968,1011570.0,2012
1969,1011570.0,2013
1971,1571614.0,2009
1972,1571614.0,2010
1973,1571614.0,2011
1975,771266.0,2009
1976,771266.0,2010
1977,771266.0,2011
1978,771266.0,2012
1979,771266.0,2013
1980,920148.0,2008
1982,920148.0,2010
1983,920148.0,2011
1984,920148.0,2012
1985,920148.0,2013
1986,707549.0,2008
1988,707549.0,2010
1989,707549.0,2011
1990,707549.0,2012
1991,707549.0,2013
1994,1005286.0,2010
1995,1005286.0,2011
1996,1005286.0,2012
1997,1005286.0,2013
1999,853816.0,2009
2000,853816.0,2010
2001,853816.0,2011
2002,853816.0,2012
2003,853816.0,2013
2007,1008586.0,2012
2008,1008586.0,2013
2009,842162.0,2008
2011,842162.0,2010
2012,842162.0,2011
2013,842162.0,2012
2014,842162.0,2013
2016,909724.0,2011
2025,58492.0,2009
2026,58492.0,2010
2027,58492.0,2011
2028,58492.0,2012
2029,58492.0,2013
2030,920760.0,2008
2032,920760.0,2010
2033,920760.0,2011
2034,920760.0,2012
2035,920760.0,2013
2036,794323.0,2008
2037,794323.0,2009
2038,794323.0,2010
2039,794323.0,2011
2040,794323.0,2012
2041,794323.0,2013
2043,94845.0,2010
2044,94845.0,2011
2045,94845.0,2012
2046,94845.0,2013
2048,1062822.0,2009
2049,1062822.0,2010
2051,1062822.0,2012
2052,1062822.0,2013
2053,1060259.0,2008
2054,1060259.0,2009
2055,1060259.0,2010
2056,1060259.0,2011
2057,1060259.0,2012
2058,1060259.0,2013
2063,869614.0,2010
2065,869614.0,2012
2066,869614.0,2013
2069,886163.0,2008
2070,886163.0,2009
2071,886163.0,2010
2072,886163.0,2011
2073,886163.0,2012
2074,886163.0,2013
2075,1575571.0,2008
2076,1575571.0,2009
2077,1575571.0,2010
2078,1575571.0,2011
2079,1575571.0,2012
2080,1575571.0,2013
2081,791907.0,2008
2083,791907.0,2010
2084,791907.0,2011
2085,791907.0,2012
2086,791907.0,2013
2090,1058299.0,2011
2091,1058299.0,2012
2092,1058299.0,2013
2095,1337587.0,2011
2096,1337587.0,2012
2097,1337587.0,2013
2100,1102993.0,2010
2101,1102993.0,2011
2102,1102993.0,2012
2103,1102993.0,2013
2104,1550917.0,2012
2105,1550917.0,2013
2108,1077866.0,2010
2109,1077866.0,2011
2113,703360.0,2010
2114,703360.0,2011
2115,703360.0,2012
2118,1121142.0,2010
2119,1121142.0,2011
2120,1121142.0,2012
2121,1121142.0,2013
2123,1065034.0,2009
2124,1065034.0,2010
2125,1065034.0,2011
2128,1868006.0,2009
2129,1868006.0,2010
2130,1868006.0,2011
2131,1868006.0,2012
2132,1868006.0,2013
2135,885988.0,2010
2136,885988.0,2011
2139,895417.0,2009
2140,895417.0,2010
2141,895417.0,2011
2142,895417.0,2012
2143,895417.0,2013
2145,1048286.0,2009
2146,1048286.0,2010
2147,1048286.0,2011
2148,1048286.0,2012
2149,1048286.0,2013
2150,892025.0,2008
2151,892025.0,2009
2152,892025.0,2010
2155,916076.0,2010
2156,916076.0,2011
2157,916076.0,2012
2158,916076.0,2013
2159,933730.0,2008
2161,1835632.0,2008
2162,1835632.0,2009
2163,1835632.0,2010
2164,1835632.0,2011
2165,1835632.0,2012
2166,1835632.0,2013
2167,937556.0,2008
2169,937556.0,2010
2170,937556.0,2011
2171,937556.0,2012
2172,937556.0,2013
2174,866273.0,2009
2176,866273.0,2011
2177,866273.0,2012
2178,866273.0,2013
2179,275695.0,2008
2180,275695.0,2009
2181,275695.0,2010
2182,275695.0,2011
2183,275695.0,2012
2184,275695.0,2013
2193,1098659.0,2008
2194,1098659.0,2009
2198,739944.0,2010
2199,739944.0,2011
2203,64670.0,2010
2204,64670.0,2011
2205,64670.0,2012
2206,64670.0,2013
2210,701811.0,2010
2211,701811.0,2011
2212,701811.0,2012
2213,701811.0,2013
2216,944765.0,2011
2217,944765.0,2012
2218,944765.0,2013
2222,1048685.0,2010
2224,1048685.0,2012
2225,1048685.0,2013
2227,1283699.0,2009
2228,1283699.0,2010
2229,1283699.0,2011
2230,1283699.0,2012
2231,1037646.0,2008
2232,1037646.0,2009
2233,1037646.0,2010
2234,1037646.0,2011
2235,1037646.0,2012
2236,1037646.0,2013
2238,1446847.0,2011
2239,1446847.0,2012
2240,1446847.0,2013
2241,827054.0,2008
2245,827054.0,2012
2246,827054.0,2013
2247,1108058.0,2008
2252,1108924.0,2010
2254,1108924.0,2012
2256,66479.0,2008
2257,66479.0,2009
2262,1059786.0,2010
2263,1059786.0,2011
2264,1059786.0,2012
2269,1022408.0,2012
2270,1022408.0,2013
2273,1585575.0,2012
2274,1585575.0,2013
2275,851968.0,2008
2276,851968.0,2009
2277,851968.0,2010
2278,851968.0,2011
2279,851968.0,2012
2280,851968.0,2013
2282,890394.0,2011
2283,890394.0,2012
2284,890394.0,2013
2285,92380.0,2008
2286,92380.0,2009
2287,92380.0,2010
2288,92380.0,2011
2289,92380.0,2012
2290,92380.0,2013
2296,896985.0,2011
2297,896985.0,2012
2298,896985.0,2013
2300,922863.0,2011
2301,922863.0,2012
2302,922863.0,2013
2304,899923.0,2009
2305,899923.0,2010
2306,899923.0,2011
2307,899923.0,2012
2308,899923.0,2013
2312,883107.0,2011
2315,6082.0,2008
2316,6082.0,2009
2317,6082.0,2010
2318,6082.0,2011
2319,6082.0,2012
2320,6082.0,2013
2321,1021860.0,2008
2323,1021860.0,2010
2324,1021860.0,2011
2325,1021860.0,2012
2326,1021860.0,2013
2328,878526.0,2008
2329,878526.0,2009
2330,878526.0,2010
2331,878526.0,2011
2332,878526.0,2012
2333,878526.0,2013
2336,883902.0,2010
2337,883902.0,2011
2338,883902.0,2012
2339,883902.0,2013
2343,72127.0,2013
2349,1065280.0,2008
2350,1065280.0,2009
2351,1065280.0,2010
2352,1065280.0,2011
2353,1065280.0,2012
2354,1065280.0,2013
2357,1078075.0,2010
2359,1078075.0,2012
2360,1078075.0,2013
2361,1002047.0,2008
2362,1002047.0,2009
2363,1002047.0,2010
2364,1002047.0,2011
2365,1002047.0,2012
2366,1002047.0,2013
2367,1060332.0,2008
2368,1060332.0,2009
2371,1110903.0,2010
2372,1110903.0,2011
2376,752431.0,2010
2377,752431.0,2011
2378,752431.0,2012
2380,1142701.0,2010
2381,1142701.0,2011
2382,1142701.0,2012
2383,1142701.0,2013
2384,914475.0,2008
2385,914475.0,2009
2386,914475.0,2010
2388,914475.0,2012
2389,914475.0,2013
2393,1289850.0,2011
2394,1289850.0,2012
2395,1289850.0,2013
2398,912750.0,2010
2399,912750.0,2011
2400,912750.0,2012
2401,912750.0,2013
2404,1042618.0,2012
2405,1042618.0,2013
2410,1017259.0,2009
2417,724910.0,2010
2418,724910.0,2011
2419,724910.0,2012
2420,724910.0,2013
2421,72333.0,2008
2422,72333.0,2009
2423,72333.0,2010
2424,72333.0,2011
2425,72333.0,2012
2426,72333.0,2013
2428,875582.0,2011
2432,1022652.0,2009
2433,1022652.0,2010
2434,1022652.0,2011
2435,1022652.0,2012
2436,1022652.0,2013
2437,758004.0,2008
2438,758004.0,2009
2440,836106.0,2008
2441,836106.0,2009
2442,836106.0,2010
2443,836106.0,2011
2450,1142596.0,2008
2451,1142596.0,2009
2452,1142596.0,2010
2453,1142596.0,2011
2454,1142596.0,2012
2455,1142596.0,2013
2458,1045810.0,2012
2459,1045810.0,2013
2463,800240.0,2008
2465,800240.0,2010
2466,800240.0,2011
2472,926326.0,2009
2473,926326.0,2010
2474,926326.0,2011
2475,926326.0,2012
2476,926326.0,2013
2478,1106851.0,2009
2479,1106851.0,2010
2480,1106851.0,2011
2481,1106851.0,2012
2482,1106851.0,2013
2483,890564.0,2008
2484,890564.0,2009
2485,890564.0,2010
2486,890564.0,2011
2487,890564.0,2012
2488,890564.0,2013
2489,888953.0,2008
2490,888953.0,2009
2491,888953.0,2010
2492,888953.0,2011
2496,1100917.0,2011
2497,1100917.0,2012
2498,1100917.0,2013
2499,1012140.0,2008
2500,1012140.0,2009
2501,1012140.0,2010
2502,1012140.0,2011
2503,1012140.0,2012
2506,1125914.0,2010
2507,1125914.0,2011
2508,1125914.0,2012
2509,1125914.0,2013
2511,1022225.0,2009
2512,1022225.0,2010
2513,1022225.0,2011
2514,1022225.0,2012
2515,1022225.0,2013
2516,884624.0,2008
2517,884624.0,2009
2518,884624.0,2010
2519,884624.0,2011
2520,884624.0,2012
2526,874691.0,2010
2531,889930.0,2012
2532,889930.0,2013
2533,812074.0,2008
2534,812074.0,2009
2536,812074.0,2011
2537,812074.0,2012
2538,812074.0,2013
2539,1010676.0,2008
2540,1010676.0,2009
2541,1010676.0,2010
2542,1010676.0,2011
2543,1062372.0,2008
2545,1062372.0,2010
2546,1062372.0,2011
2547,1062372.0,2012
2551,874841.0,2009
2552,874841.0,2010
2553,874841.0,2011
2554,874841.0,2012
2555,874841.0,2013
2557,1268984.0,2009
2560,1372041.0,2008
2561,1372041.0,2009
2562,1372041.0,2010
2566,6885.0,2010
2567,6885.0,2011
2568,6885.0,2012
2569,6885.0,2013
2572,911216.0,2010
2573,911216.0,2011
2574,911216.0,2012
2575,911216.0,2013
2577,1100389.0,2009
2580,923473.0,2009
2581,923473.0,2010
2586,857005.0,2010
2587,857005.0,2011
2588,857005.0,2012
2589,857005.0,2013
2592,799729.0,2010
2593,799729.0,2011
2594,799729.0,2012
2595,799729.0,2013
2602,1120914.0,2011
2603,1120914.0,2012
2604,1120914.0,2013
2605,1064728.0,2008
2606,1064728.0,2009
2607,1064728.0,2010
2608,1064728.0,2011
2609,1064728.0,2012
2610,1064728.0,2013
2611,1471458.0,2010
2612,1471458.0,2011
2613,1471458.0,2012
2619,77476.0,2011
2620,77476.0,2012
2621,77476.0,2013
2625,887226.0,2012
2626,887226.0,2013
2627,880177.0,2013
2629,1042821.0,2009
2630,1042821.0,2010
2631,1042821.0,2011
2632,1042821.0,2012
2635,863157.0,2010
2636,863157.0,2011
2637,863157.0,2012
2638,863157.0,2013
2640,1002388.0,2010
2641,1002388.0,2011
2642,1002388.0,2012
2646,949699.0,2011
2648,949699.0,2013
2654,1050180.0,2009
2659,1040161.0,2011
2660,1040161.0,2012
2661,1040161.0,2013
2663,79035.0,2009
2664,79035.0,2010
2665,79035.0,2011
2666,79035.0,2012
2667,79035.0,2013
2668,1517393.0,2008
2669,1517393.0,2009
2672,1010552.0,2008
2673,1010552.0,2009
2674,1010552.0,2010
2675,1010552.0,2011
2676,1010552.0,2012
2677,1010552.0,2013
2679,833640.0,2009
2680,833640.0,2010
2681,833640.0,2011
2682,833640.0,2012
2683,833640.0,2013
2684,1023362.0,2008
2685,1023362.0,2009
2686,1023362.0,2010
2687,1023362.0,2011
2690,1075531.0,2008
2691,1075531.0,2009
2692,1075531.0,2010
2693,1075531.0,2011
2694,1075531.0,2012
2695,1075531.0,2013
2697,1006837.0,2011
2698,1006837.0,2012
2700,80424.0,2008
2701,80424.0,2009
2702,80424.0,2010
2703,80424.0,2011
2704,80424.0,2012
2705,80424.0,2013
2706,876167.0,2008
2707,876167.0,2009
2708,876167.0,2010
2709,876167.0,2011
2710,876167.0,2012
2711,876167.0,2013
2717,916230.0,2008
2718,916230.0,2009
2721,1220754.0,2011
2722,1220754.0,2012
2723,1220754.0,2013
2724,829608.0,2008
2725,829608.0,2009
2732,1451276.0,2011
2733,1451276.0,2012
2734,1451276.0,2013
2736,804328.0,2009
2738,804328.0,2011
2739,804328.0,2012
2740,804328.0,2013
2741,1050915.0,2008
2742,1050915.0,2009
2743,1050915.0,2010
2744,1050915.0,2011
2745,1050915.0,2012
2746,1050915.0,2013
2748,1078099.0,2011
2749,1078099.0,2012
2750,1078099.0,2013
2751,1088033.0,2008
2752,1088033.0,2009
2753,1088033.0,2010
2754,1088033.0,2011
2757,882508.0,2010
2758,882508.0,2011
2759,882508.0,2012
2760,882508.0,2013
2763,1416083.0,2012
2764,1416083.0,2013
2765,1034239.0,2008
2766,1034239.0,2009
2767,1034239.0,2010
2773,1041657.0,2011
2774,1041657.0,2012
2775,1041657.0,2013
2777,1094366.0,2011
2778,1094366.0,2012
2779,1094366.0,2013
2781,1094007.0,2011
2782,1094007.0,2012
2783,1094007.0,2013
2784,917273.0,2008
2785,917273.0,2009
2787,917273.0,2011
2788,917273.0,2012
2789,917273.0,2013
2790,1028985.0,2008
2791,1028985.0,2010
2792,1028985.0,2011
2793,1028985.0,2012
2794,1028985.0,2013
2795,1046327.0,2008
2796,1046327.0,2009
2797,1046327.0,2010
2798,1046327.0,2011
2799,1046327.0,2012
2800,1046327.0,2013
2802,1087423.0,2009
2803,1087423.0,2010
2804,1087423.0,2011
2805,1087423.0,2012
2806,1087423.0,2013
2809,892222.0,2010
2810,892222.0,2011
2811,892222.0,2012
2812,892222.0,2013
2814,1168696.0,2008
2815,1168696.0,2009
2816,1168696.0,2010
2817,1168696.0,2011
2818,1168696.0,2012
2819,1168696.0,2013
2821,872589.0,2012
2822,872589.0,2013
2824,913144.0,2009
2825,913144.0,2010
2826,913144.0,2011
2827,913144.0,2012
2828,913144.0,2013
2830,729217.0,2009
2832,729217.0,2011
2833,729217.0,2012
2834,729217.0,2013
2836,730272.0,2009
2837,730272.0,2010
2838,730272.0,2011
2839,730272.0,2012
2840,730272.0,2013
2841,1084817.0,2011
2842,1084817.0,2012
2846,887921.0,2009
2847,887921.0,2010
2848,887921.0,2011
2849,887921.0,2012
2850,887921.0,2013
2852,1604778.0,2009
2853,1604778.0,2010
2854,1604778.0,2011
2855,1604778.0,2012
2856,1604778.0,2013
2859,922204.0,2010
2862,886239.0,2008
2863,886239.0,2009
2864,886239.0,2010
2865,886239.0,2011
2866,886239.0,2012
2867,886239.0,2013
2868,1636023.0,2008
2870,1636023.0,2010
2871,1636023.0,2011
2872,1636023.0,2012
2873,1636023.0,2013
2874,745732.0,2008
2875,745732.0,2009
2876,745732.0,2010
2877,745732.0,2011
2878,745732.0,2012
2879,745732.0,2013
2881,704532.0,2009
2882,704532.0,2010
2883,704532.0,2011
2884,704532.0,2012
2885,704532.0,2013
2887,85961.0,2009
2888,85961.0,2010
2889,85961.0,2011
2890,85961.0,2012
2891,85961.0,2013
2893,1070380.0,2009
2894,1070380.0,2010
2895,1070380.0,2011
2898,86144.0,2009
2899,86144.0,2010
2900,86144.0,2011
2901,86144.0,2012
2902,86144.0,2013
2903,812900.0,2008
2904,812900.0,2009
2906,812900.0,2011
2907,812900.0,2012
2912,1000180.0,2008
2913,1000180.0,2009
2914,1000180.0,2010
2915,1000180.0,2011
2916,1000180.0,2012
2917,1000180.0,2013
2919,897723.0,2009
2920,897723.0,2010
2921,897723.0,2011
2922,897723.0,2012
2923,897723.0,2013
2925,1058444.0,2009
2926,1058444.0,2010
2927,1034054.0,2008
2928,1034054.0,2009
2929,1034054.0,2010
2930,1034054.0,2011
2931,1034054.0,2012
2932,1034054.0,2013
2934,1042173.0,2011
2935,1042173.0,2012
2938,1082526.0,2011
2939,1082526.0,2012
2940,1082526.0,2013
2942,1036044.0,2011
2943,1036044.0,2012
2944,1036044.0,2013
2945,945841.0,2008
2947,945841.0,2010
2948,945841.0,2011
2949,945841.0,2012
2950,945841.0,2013
2952,944753.0,2010
2956,748015.0,2010
2957,748015.0,2011
2959,1060736.0,2008
2961,1060736.0,2010
2962,1060736.0,2011
2963,1060736.0,2012
2964,1060736.0,2013
2966,827187.0,2008
2968,827187.0,2010
2969,827187.0,2011
2970,827187.0,2012
2971,827187.0,2013
2980,1076481.0,2012
2981,1076481.0,2013
2982,1056035.0,2011
2986,1388133.0,2009
2987,1388133.0,2010
2988,1388133.0,2011
2989,1388133.0,2012
2990,1388133.0,2013
2992,1111863.0,2010
2993,1111863.0,2011
2994,1111863.0,2012
2995,1111863.0,2013
2997,849869.0,2009
2998,849869.0,2010
2999,849869.0,2011
3000,849869.0,2012
3001,849869.0,2013
3004,1003214.0,2008
3006,1003214.0,2010
3007,1003214.0,2011
3008,1003214.0,2012
3009,1003214.0,2013
3010,1038074.0,2008
3011,1038074.0,2009
3013,1038074.0,2011
3014,1038074.0,2012
3015,1038074.0,2013
3016,1063761.0,2008
3017,1063761.0,2009
3018,1063761.0,2010
3019,1063761.0,2011
3020,1063761.0,2012
3021,1063761.0,2013
3025,1094005.0,2011
3026,1094005.0,2012
3027,1094005.0,2013
3029,91142.0,2009
3034,1395078.0,2012
3035,1395078.0,2013
3039,916235.0,2009
3042,1105472.0,2008
3043,1105472.0,2009
3044,1105472.0,2010
3045,1105472.0,2011
3046,1105472.0,2012
3047,1105472.0,2013
3049,800286.0,2010
3050,800286.0,2011
3051,800286.0,2012
3052,800286.0,2013
3055,1006269.0,2010
3056,1006269.0,2011
3059,1473597.0,2010
3060,1473597.0,2011
3061,1473597.0,2012
3064,789132.0,2009
3065,789132.0,2010
3066,789132.0,2011
3067,789132.0,2012
3068,789132.0,2013
3069,924515.0,2011
3071,34067.0,2009
3072,34067.0,2010
3073,34067.0,2011
3074,34067.0,2012
3075,34067.0,2013
3077,1092699.0,2011
3078,1092699.0,2012
3079,1092699.0,2013
3080,869570.0,2008
3084,906192.0,2009
3085,906192.0,2010
3087,1402436.0,2010
3088,1402436.0,2011
3089,1402436.0,2012
3090,1402436.0,2013
3092,1082923.0,2008
3093,1082923.0,2009
3094,1082923.0,2010
3095,1082923.0,2011
3096,1082923.0,2012
3097,1082923.0,2013
3100,797465.0,2010
3101,797465.0,2011
3102,797465.0,2012
3103,797465.0,2013
3104,791519.0,2008
3105,791519.0,2009
3106,791519.0,2010
3107,791519.0,2011
3108,791519.0,2012
3109,791519.0,2013
3110,887557.0,2008
3111,887557.0,2009
3112,887557.0,2010
3113,887557.0,2011
3114,887557.0,2012
3115,887557.0,2013
3116,1022671.0,2008
3119,1022671.0,2011
3120,1022671.0,2012
3121,1022671.0,2013
3122,1289340.0,2008
3123,1289340.0,2009
3124,1289340.0,2010
3125,1289340.0,2011
3126,1289340.0,2012
3128,861878.0,2008
3129,861878.0,2009
3131,861878.0,2011
3132,861878.0,2012
3133,861878.0,2013
3138,1757898.0,2012
3139,1757898.0,2013
3141,1316835.0,2009
3142,1316835.0,2010
3143,1316835.0,2011
3144,1316835.0,2012
3145,1316835.0,2013
3147,1517396.0,2009
3148,1517396.0,2010
3149,1517396.0,2011
3150,1517396.0,2012
3151,1517396.0,2013
3153,911649.0,2011
3155,1402305.0,2008
3156,1402305.0,2009
3157,1402305.0,2010
3158,1402305.0,2011
3159,931336.0,2008
3160,931336.0,2009
3161,931336.0,2010
3162,931336.0,2011
3163,931336.0,2012
3164,931336.0,2013
3165,709519.0,2008
3168,1061027.0,2012
3169,1061027.0,2013
3170,789388.0,2010
3171,789388.0,2011
3172,789388.0,2012
3173,789388.0,2013
3177,1011064.0,2011
3179,880807.0,2009
3180,880807.0,2010
3182,880807.0,2012
3183,880807.0,2013
3185,919722.0,2009
3186,919722.0,2010
3187,919722.0,2011
3188,919722.0,2012
3191,1104855.0,2010
3192,1104855.0,2011
3193,1104855.0,2012
3194,1104855.0,2013
3195,768262.0,2008
3196,768262.0,2009
3201,1092367.0,2011
3203,849399.0,2008
3204,849399.0,2009
3205,849399.0,2010
3206,849399.0,2011
3207,849399.0,2012
3208,849399.0,2013
3210,1091312.0,2010
3211,1091312.0,2011
3212,1091312.0,2012
3213,1091312.0,2013
3215,82628.0,2009
3216,82628.0,2010
3218,82628.0,2012
