cik,year,Cos_Sim
794323.0,2010,0.4258146073332729
794323.0,2012,0.41368204486775734
794323.0,2013,0.4045925306023045
795403.0,2008,0.4752252009445481
795403.0,2009,0.4762800572829746
795403.0,2010,0.45378290222526735
795403.0,2011,0.4134412044840516
795403.0,2012,0.3673985741445359
795403.0,2013,0.34392020053357586
795551.0,2009,0.44352633400212643
795551.0,2010,0.43829838902144325
795551.0,2011,0.3752169092839107
795551.0,2012,0.5102232301694334
796343.0,2010,0.4423274341974214
796343.0,2011,0.42035756957600073
797465.0,2010,0.3642975603809248
797465.0,2011,0.349554157861702
797465.0,2012,0.3402166536607789
797465.0,2013,0.24992962695328164
798354.0,2008,0.4344000726865082
798354.0,2009,0.3870439197115632
798354.0,2010,0.4311217019249297
798354.0,2011,0.4020405007867006
798354.0,2012,0.4072027673678713
798354.0,2013,0.41018825772718653
798949.0,2008,0.5685920181893839
798949.0,2010,0.5677134913986055
798949.0,2012,0.5959798920617381
798949.0,2013,0.5589400005942384
799088.0,2010,0.42096076971465635
799088.0,2011,0.4352786341163505
799088.0,2012,0.4537332668998233
799088.0,2013,0.4389485748922334
799165.0,2011,0.36496935494216526
799165.0,2012,0.4314784730488992
799165.0,2013,0.4366187367558134
799231.0,2009,0.4490825224652638
799231.0,2010,0.35904591525167084
799231.0,2011,0.4161205103705604
799231.0,2012,0.39048956177047495
799526.0,2009,0.33293642061422196
800240.0,2008,0.5653030049659459
800240.0,2010,0.503527417619986
800240.0,2011,0.5497513203893627
801351.0,2011,0.39751387502458646
801898.0,2009,0.42452948558152703
802481.0,2010,0.3840585871592204
802481.0,2011,0.4044582123837789
802481.0,2012,0.37320417972609393
802481.0,2013,0.37391031256760293
802724.0,2011,0.40005641945264225
802724.0,2012,0.4643564707766006
804753.0,2011,0.49808849770984853
804753.0,2012,0.4802895905829323
804753.0,2013,0.4923270847839197
805022.0,2010,0.5437640622759748
805022.0,2011,0.5832987661683724
805022.0,2012,0.5592267988198513
805022.0,2013,0.5912001803351646
805264.0,2008,0.45007559590768614
805264.0,2010,0.5359040277172529
805264.0,2011,0.4970125394534073
805264.0,2012,0.40004617397625575
807884.0,2009,0.47509096338363904
807884.0,2010,0.45766532618402067
807884.0,2011,0.4878232295058962
807884.0,2012,0.49368054871277134
807884.0,2013,0.48464946118271635
808362.0,2008,0.22758599506186347
808362.0,2009,0.2578386094992587
808362.0,2010,0.32700609324312474
808362.0,2011,0.30684444565945024
808362.0,2012,0.31375975945566187
808362.0,2013,0.3195800340233592
808461.0,2012,0.47618671764220055
808461.0,2013,0.487933815873439
809248.0,2012,0.5669626848542054
809248.0,2013,0.564717353986867
810509.0,2011,0.3557719363494915
810509.0,2012,0.4864262157263556
810509.0,2013,0.399941194536097
810829.0,2011,0.28209497971458175
811240.0,2010,0.4168440739771063
811240.0,2012,0.5262109834420778
811596.0,2009,0.4320238249914923
811596.0,2010,0.36816851761281444
811596.0,2011,0.29859364422800555
811596.0,2012,0.27287818197211117
811596.0,2013,0.2937547727119615
812074.0,2008,0.3718405502670607
812074.0,2009,0.3671909614776159
812074.0,2011,0.43427759874909333
812074.0,2012,0.4093809876581761
812074.0,2013,0.3828779325521821
812701.0,2010,0.4545755116432082
812701.0,2011,0.4959040914908266
812701.0,2012,0.5345275284209932
812701.0,2013,0.5108817399427121
813621.0,2009,0.19055548768857397
813621.0,2011,0.2414790924460275
813621.0,2012,0.24657566867789898
813672.0,2011,0.31151693611905623
813672.0,2012,0.28439548459475833
813672.0,2013,0.31116680017657067
813779.0,2010,0.37158807563779983
813779.0,2012,0.38843527903169595
813920.0,2008,0.401173434824405
813920.0,2012,0.1116495231434614
814361.0,2009,0.3535080072265143
814361.0,2010,0.4071200896691678
814453.0,2009,0.4120595972930199
814453.0,2010,0.4105944355686742
814453.0,2011,0.35107118070781684
814453.0,2012,0.3856143540503038
814453.0,2013,0.3914843358245984
814549.0,2010,0.4272613258188953
814549.0,2012,0.4855711243365112
814586.0,2011,0.2913694486594582
814586.0,2012,0.2793156710169293
815556.0,2008,0.3779905318342762
815556.0,2009,0.3493862842235538
815556.0,2010,0.40256967623749285
815556.0,2011,0.38225793666030705
815556.0,2012,0.3837415898513584
815556.0,2013,0.39498891604959674
816159.0,2008,0.4446351262686126
816159.0,2010,0.418974682903584
816159.0,2012,0.3999804859895508
816159.0,2013,0.44995792466826773
816284.0,2008,0.4050648651381993
816284.0,2009,0.3688712999990945
816284.0,2010,0.3833351111975169
816284.0,2011,0.29898728049792556
816284.0,2012,0.31027781309834307
816284.0,2013,0.3013893497171283
816761.0,2008,0.5837831569828793
816761.0,2009,0.5621498234898474
816761.0,2010,0.5902533188478849
816761.0,2011,0.5862906450615423
816761.0,2012,0.5613181001848757
816761.0,2013,0.5275938148861276
816956.0,2008,0.4763984829478759
816956.0,2009,0.47463837400917086
816956.0,2010,0.49362686850137677
816956.0,2011,0.528867242278228
816956.0,2012,0.5517906364191048
817135.0,2009,0.5372921230689057
817135.0,2010,0.4904541249829052
817135.0,2011,0.5206287311494637
817366.0,2008,0.26996757492941276
817366.0,2009,0.34082687622866775
817366.0,2010,0.32519115739352106
817366.0,2011,0.30518494467699103
817366.0,2012,0.30132516391052094
817366.0,2013,0.27990948718788605
817979.0,2010,0.41606604408927106
817979.0,2012,0.336186414594533
817979.0,2013,0.4038454791725523
818813.0,2010,0.4587619326028083
820081.0,2011,0.3178573949593959
820081.0,2012,0.31187516198713594
820081.0,2013,0.27426935299279726
820237.0,2009,0.49222406838024974
820237.0,2010,0.48690105006904455
820237.0,2011,0.46042950268455823
820313.0,2008,0.40043897385188537
820313.0,2009,0.31961736720245515
820313.0,2011,0.38109537502935065
820313.0,2013,0.38096974796467203
820736.0,2008,0.5188066689606443
820736.0,2009,0.5456718602876061
820736.0,2010,0.5703313652414688
820736.0,2011,0.5585840797882257
820736.0,2012,0.534177586119629
820736.0,2013,0.5654064502246643
821026.0,2009,0.5616820105319336
821026.0,2010,0.5319560093251149
821026.0,2011,0.5753812859202541
821026.0,2012,0.648836481201455
821026.0,2013,0.6609730836315373
821189.0,2008,0.38855921354856976
821189.0,2009,0.40155927513178336
821189.0,2010,0.4167174062315189
821189.0,2011,0.42459381880490243
821189.0,2012,0.4083095370696935
821189.0,2013,0.3982306358896204
821483.0,2008,0.39670276108794106
821483.0,2009,0.3850610004330107
821995.0,2009,0.5408066834439267
821995.0,2010,0.6467974370947559
821995.0,2011,0.5633948923242247
821995.0,2012,0.4164383777580747
821995.0,2013,0.42486262969253885
822418.0,2011,0.4587211502347873
822663.0,2010,0.5445852279868311
822663.0,2011,0.5554852411312727
822663.0,2012,0.5750174522361443
822663.0,2013,0.4779306491965644
822818.0,2010,0.50928296949662
822818.0,2011,0.45942438722515166
822818.0,2012,0.4402308245377029
822818.0,2013,0.3825178476614013
823094.0,2009,0.5515836074574829
823094.0,2011,0.5065204895373706
823094.0,2012,0.46835926808874606
823094.0,2013,0.48931195649067927
823768.0,2008,0.5201442696736777
823768.0,2009,0.4935326418872876
823768.0,2010,0.4348225543908041
823768.0,2011,0.4107972250520998
823768.0,2012,0.4271322255128699
823768.0,2013,0.4277593730967447
824142.0,2010,0.3573082196801395
824142.0,2011,0.3803284323403149
824142.0,2012,0.4270331741298859
824142.0,2013,0.4691662267672625
827187.0,2011,0.38926056932529135
827187.0,2012,0.3821894668973868
827187.0,2013,0.37333990188028243
829608.0,2008,0.32711406398622084
829608.0,2009,0.3173995601693185
831259.0,2008,0.5354276753802087
831259.0,2009,0.5462870007026965
831259.0,2010,0.5583783924133122
831259.0,2011,0.5801648667285897
831547.0,2011,0.4722405357879177
831547.0,2012,0.44362983510157494
831547.0,2013,0.3499719649298685
832101.0,2008,0.2354478098175204
832101.0,2009,0.17882905791814552
832101.0,2010,0.26184522165492563
832101.0,2011,0.1848314982981608
832101.0,2012,0.28651085760826134
832101.0,2013,0.2243276938808788
833640.0,2009,0.41740496012381656
833640.0,2011,0.416974136579949
833640.0,2012,0.40626142887352357
833640.0,2013,0.315730042322954
835887.0,2011,0.277963422804016
835887.0,2013,0.25420734637175624
836106.0,2008,0.20110583326195697
836106.0,2009,0.16631618562099335
836106.0,2010,0.16618664118588275
837173.0,2010,0.47435938857394944
837173.0,2011,0.5143043522575546
837173.0,2012,0.4616240205853308
837173.0,2013,0.4680028740624942
837465.0,2008,0.4823477456523073
837465.0,2009,0.4577458972565348
837465.0,2010,0.44545483558926263
837465.0,2011,0.5272518680638217
837465.0,2012,0.49936841659063114
837465.0,2013,0.479785872255251
839470.0,2008,0.4098790848925935
839470.0,2009,0.3680172835159529
839470.0,2010,0.25087665840209705
839470.0,2011,0.2929132051877024
839470.0,2012,0.31489387105998473
840467.0,2008,0.5876184167112857
840467.0,2009,0.5496212869841628
840715.0,2013,0.4612442410416899
840883.0,2011,0.2968074217716947
840883.0,2012,0.3401740067746109
840883.0,2013,0.31292900908102583
842295.0,2011,0.3625985889670281
842295.0,2012,0.3887080326691507
842295.0,2013,0.36423740745689887
842633.0,2008,0.47266230936481707
842633.0,2009,0.5089134426779235
842633.0,2010,0.4694762823013879
842633.0,2011,0.5274395655956564
842633.0,2012,0.5261916191490308
842633.0,2013,0.44731916867835064
844965.0,2008,0.4047981004303201
844965.0,2009,0.44883017334369185
844965.0,2010,0.3905194937081338
844965.0,2011,0.39389171366961623
844965.0,2012,0.34468821428942714
844965.0,2013,0.38427954503379635
845289.0,2009,0.5662128447616068
845289.0,2010,0.5384669122883121
845289.0,2011,0.4850241036283089
845289.0,2012,0.41625802579997206
845818.0,2008,0.3600474647927436
845818.0,2009,0.4068980813527537
845818.0,2010,0.3835237845531734
846876.0,2011,0.4103386971298991
846913.0,2008,0.3887386651309147
846913.0,2009,0.4813909819178619
846913.0,2010,0.4805587717054203
846913.0,2011,0.4646912191963891
846913.0,2012,0.418002769171922
846913.0,2013,0.39263700528335443
849213.0,2008,0.5153148917595731
849213.0,2009,0.5128724130086117
849213.0,2010,0.49310855552056204
849213.0,2011,0.44789399032419364
849213.0,2012,0.43047471863486286
849213.0,2013,0.4410487949466062
849502.0,2011,0.3587749975907929
849706.0,2012,0.36321383066515045
849869.0,2009,0.42103862584234014
849869.0,2010,0.4535401164244779
849869.0,2011,0.4520268551454956
849869.0,2012,0.42448835259104994
849869.0,2013,0.4084168556075841
850460.0,2009,0.2795563515163014
850460.0,2010,0.2615611936774551
850460.0,2011,0.21206263425702748
850460.0,2012,0.32228672963196936
850460.0,2013,0.38692926751443174
850483.0,2010,0.5021978960976632
850579.0,2008,0.4840553556227396
850579.0,2009,0.4306194929754791
850579.0,2010,0.4156574662869598
850660.0,2009,0.45198592019386774
850660.0,2012,0.40632070265319636
850693.0,2008,0.36220220344417947
850693.0,2009,0.3593735287099588
850693.0,2010,0.3271535534989956
850693.0,2011,0.35281954344768407
850693.0,2012,0.37991463602618564
850693.0,2013,0.346589464500254
851205.0,2008,0.3128096147531574
851205.0,2009,0.322674874962452
851205.0,2010,0.35512376429473724
851205.0,2011,0.3318877771802484
851205.0,2012,0.31659072920771136
851205.0,2013,0.30713091561314876
851310.0,2008,0.30596219080454756
851310.0,2010,0.3828356010551196
851310.0,2011,0.3537463485374519
851520.0,2010,0.3134902537201419
851520.0,2011,0.2981800317278243
851520.0,2012,0.3088987047603329
851968.0,2008,0.3973497426444522
851968.0,2009,0.41720011641534394
851968.0,2010,0.37298016344645646
851968.0,2011,0.3722860785612512
851968.0,2012,0.388569695385351
851968.0,2013,0.3739712843761971
852570.0,2011,0.4734543622228552
852772.0,2008,0.49531815887638564
852772.0,2011,0.4372797605321894
852772.0,2012,0.5181969357160376
852772.0,2013,0.5162864317065687
853695.0,2010,0.35152493499953985
853816.0,2009,0.38754484891517493
853816.0,2010,0.3698751870686301
853816.0,2011,0.40960677893557373
853816.0,2012,0.3748209185673217
853816.0,2013,0.4182066021635378
854852.0,2011,0.5420725592285371
854852.0,2012,0.5196714660093394
855612.0,2009,0.5346003826860232
855612.0,2010,0.4706195176260728
855612.0,2011,0.4087454470034093
855612.0,2012,0.41910628415425244
855612.0,2013,0.4481122097581359
855658.0,2011,0.37142260872973787
855658.0,2012,0.3551656311200637
855658.0,2013,0.34352883941429596
855683.0,2011,0.5523405877687392
856982.0,2009,0.229715882742321
856982.0,2011,0.24844640881529756
856982.0,2012,0.25404835409442916
856982.0,2013,0.23149022689667598
857737.0,2008,0.3331825352657073
858339.0,2011,0.38101255392671224
858339.0,2012,0.4170690509845241
858452.0,2010,0.368022164735658
858470.0,2009,0.25160777233628506
858470.0,2010,0.25854448751490033
858470.0,2011,0.2834352649838214
858470.0,2012,0.24929703018595767
858470.0,2013,0.2550801251718295
859368.0,2010,0.3294176889528983
859368.0,2011,0.37038783224669614
859475.0,2010,0.3934665563628565
860731.0,2010,0.5037697406290582
860731.0,2011,0.4975938175088356
860731.0,2012,0.47719481147890563
860731.0,2013,0.48997742206375994
861361.0,2008,0.47071037467976107
861361.0,2009,0.4352446093638389
861361.0,2010,0.48724336843577576
861361.0,2011,0.45796080069758305
861361.0,2012,0.5137799178086543
861361.0,2013,0.5407330299663936
861459.0,2008,0.4114610403153838
861459.0,2009,0.4316401185643224
861459.0,2010,0.4375986731902528
861459.0,2011,0.39884302429352136
861459.0,2012,0.4007731514699508
861459.0,2013,0.41863002355133794
861878.0,2008,0.41931673835163846
861878.0,2011,0.4231252296120444
861878.0,2012,0.43246797661709985
861878.0,2013,0.35015961980549704
861884.0,2009,0.5763532374013063
861884.0,2010,0.5215432488890609
861884.0,2011,0.4973278785153296
861884.0,2012,0.4659551155015902
861884.0,2013,0.4443158350138095
862480.0,2010,0.2611584006499332
862480.0,2011,0.3220606019751158
862861.0,2011,0.3807648125082638
863436.0,2008,0.39515727971145354
863436.0,2009,0.3843773169172103
863436.0,2010,0.37477312584630373
863436.0,2011,0.4289744772999026
863436.0,2012,0.38934548551407494
863436.0,2013,0.37732657797722646
864233.0,2009,0.5523738055622649
864233.0,2010,0.5103090834210298
864240.0,2010,0.34656687123691254
864240.0,2011,0.4081112044462861
864240.0,2012,0.40461791588160206
864240.0,2013,0.37823766729044705
864559.0,2012,0.40406936451320846
864559.0,2013,0.4571998526892072
864749.0,2010,0.4247548458999182
864749.0,2012,0.43337615020412906
865754.0,2008,0.40324801168871294
865754.0,2010,0.4052325818800939
865754.0,2011,0.36655702908978216
865754.0,2012,0.37241586143310357
866609.0,2008,0.49979903837518325
867374.0,2009,0.4447862059279622
867374.0,2010,0.4637268494844847
867374.0,2011,0.4344482949489941
867374.0,2012,0.4361734220897804
867374.0,2013,0.40164402469930516
867665.0,2010,0.24797209823811706
867665.0,2011,0.2241085938459761
867665.0,2013,0.20892497096068766
867773.0,2008,0.41967411501982865
867773.0,2013,0.25769105387358315
868725.0,2012,0.4351863713736704
868725.0,2013,0.41468370480884453
868809.0,2008,0.36060543397901385
869570.0,2008,0.5161869659015239
870753.0,2011,0.4080591974983703
870753.0,2012,0.43851557696935556
870753.0,2013,0.47312620651495924
872248.0,2008,0.34341199936676303
872248.0,2009,0.38668380917187295
872248.0,2010,0.38773417885507117
872248.0,2011,0.34776244284711816
872248.0,2012,0.3742926865042017
872248.0,2013,0.2790741489342756
872448.0,2008,0.45089165998581254
872448.0,2011,0.4085798176573727
872448.0,2012,0.3393961032266597
872448.0,2013,0.3459434409927958
872589.0,2012,0.4966831846903091
872589.0,2013,0.5172728185313333
872912.0,2012,0.2959002428171626
872912.0,2013,0.28080689858370067
873044.0,2008,0.42707916821123904
873044.0,2010,0.3980534093219197
873303.0,2012,0.37261144909555205
873303.0,2013,0.2539562435047669
873364.0,2008,0.4012888122120528
873364.0,2009,0.3977370365814229
874015.0,2008,0.3173254361215271
874015.0,2010,0.3509084986346896
874015.0,2011,0.37458817292424795
874015.0,2012,0.44635456266396895
874015.0,2013,0.40894960567502414
874016.0,2008,0.41365270971623974
874016.0,2009,0.3714081241881462
874016.0,2010,0.3942524163424723
874016.0,2011,0.398598974510906
874238.0,2009,0.452845955856519
874238.0,2010,0.5101693672893911
874238.0,2011,0.2519323155806816
874238.0,2012,0.2594303629397199
874238.0,2013,0.2594126487915779
874499.0,2008,0.4113242174990017
874499.0,2009,0.40882600963512405
874499.0,2011,0.3749107530567464
874499.0,2012,0.3622832325166019
874499.0,2013,0.36345987833329507
874716.0,2010,0.46190650552869383
874716.0,2011,0.3925521935066245
874716.0,2012,0.42443857576781446
874716.0,2013,0.43788721341829984
874761.0,2009,0.417419347409662
874761.0,2011,0.4521326233657643
874761.0,2012,0.4981846572474252
875045.0,2008,0.4347068730304342
875045.0,2009,0.4284449329460549
875045.0,2010,0.4159492927536387
875045.0,2011,0.39470646009493404
875045.0,2012,0.3853857113210092
875045.0,2013,0.41990642868437134
875320.0,2009,0.3250737946866791
875320.0,2010,0.30640723909490963
875320.0,2011,0.3159333929346064
875320.0,2012,0.3664521177831958
875320.0,2013,0.34554800683689046
875355.0,2011,0.24260581116763585
875355.0,2012,0.18728387193541418
875355.0,2013,0.2435107502585358
875622.0,2011,0.5766548682123801
875622.0,2012,0.4939967660194521
875622.0,2013,0.5565606725212962
875657.0,2009,0.38223813723877315
875657.0,2011,0.4341786345383939
875657.0,2012,0.44468572334241463
875657.0,2013,0.44953529040610196
877212.0,2008,0.3951289706024819
877212.0,2009,0.4003393829837837
877212.0,2010,0.37030324452176067
877212.0,2011,0.3813135591246119
877212.0,2012,0.3917480634053365
877212.0,2013,0.3755456380654195
877476.0,2009,0.5484298713695095
877890.0,2008,0.3200479750724248
877890.0,2009,0.2975607136236891
877890.0,2012,0.3265953914435572
877890.0,2013,0.3335730891643951
878526.0,2008,0.5467627143288569
878526.0,2009,0.5150703094938462
878526.0,2010,0.5125894959194474
878526.0,2011,0.49467268367854217
878526.0,2013,0.42741905878246256
878927.0,2009,0.4687179651791141
878927.0,2010,0.47029712456582967
878927.0,2011,0.4727414394641588
878927.0,2012,0.4322251126833391
878927.0,2013,0.44572218999552127
879169.0,2011,0.2593927951016996
879169.0,2012,0.28276796232434037
879169.0,2013,0.283648016917457
879526.0,2008,0.5123971139683774
879526.0,2010,0.5126906667228638
879526.0,2012,0.5524949737126765
879526.0,2013,0.6140238803182012
879585.0,2010,0.39855513414892385
879585.0,2011,0.32645993259114886
879585.0,2012,0.36605608945757845
879585.0,2013,0.39524910034802413
879703.0,2011,0.47632561780674226
879703.0,2012,0.5334053834891543
879703.0,2013,0.4988313365798651
879884.0,2009,0.316733545539204
879993.0,2011,0.34166902768960095
880115.0,2011,0.4763490055554148
880115.0,2012,0.41229729527037895
880115.0,2013,0.30088378453513787
880266.0,2009,0.46373203151245357
880266.0,2010,0.4370134755149715
880266.0,2011,0.43557953346526845
880266.0,2012,0.4189893821891291
880266.0,2013,0.4365878096330341
880285.0,2010,0.39606998050040254
880285.0,2011,0.20627585825425176
880285.0,2012,0.28553156753136244
880285.0,2013,0.3119206027078936
880771.0,2011,0.540891520324917
880771.0,2012,0.5467045802802117
880804.0,2009,0.29708931770135416
880804.0,2010,0.2706889748807043
880804.0,2011,0.22199318579778018
880804.0,2012,0.24308510447012915
880804.0,2013,0.26668703937699645
880984.0,2010,0.3446583757861975
880984.0,2012,0.3629798926766119
880984.0,2013,0.3236427396245878
881464.0,2008,0.541826083274459
881464.0,2010,0.4170706915327112
881464.0,2011,0.4251960900008526
881524.0,2009,0.2794182186498285
881524.0,2010,0.3021126059461659
881695.0,2008,0.3928720710738851
881695.0,2009,0.40496308371438106
882095.0,2008,0.46795732951184277
882095.0,2009,0.47227698133502316
882095.0,2010,0.3822423879033239
882095.0,2011,0.3463968290735627
882095.0,2012,0.22265238830058012
882095.0,2013,0.2106638633740382
882104.0,2009,0.5780680158523803
882104.0,2010,0.5330974544265437
882104.0,2011,0.5000792503641458
882104.0,2013,0.4740556087503702
882154.0,2009,0.505248140391307
882154.0,2010,0.48500267379784434
882154.0,2012,0.46062347449482793
882154.0,2013,0.49934651206696296
882508.0,2012,0.3332537685997434
882508.0,2013,0.3737212311661725
882796.0,2011,0.3904243881143871
882796.0,2012,0.43347230179819896
882796.0,2013,0.44065125592105725
882835.0,2008,0.2903807999405572
882835.0,2009,0.2553381507531599
882835.0,2010,0.2969467542685916
882835.0,2011,0.2828647728680169
882835.0,2012,0.2792894713321576
883107.0,2011,0.4532485802855979
883237.0,2010,0.462371310816039
883237.0,2011,0.4947416420873599
883237.0,2012,0.5202272145842944
883293.0,2008,0.3237396718737335
883293.0,2009,0.3707032948278699
883293.0,2012,0.33398372407000654
883569.0,2011,0.6008027573181562
883569.0,2012,0.5556420340089371
883569.0,2013,0.4815371778597184
883984.0,2008,0.6055443196033465
883984.0,2009,0.6416236788621591
883984.0,2010,0.607232660519555
883984.0,2011,0.5894845032779602
883984.0,2012,0.5601105221682594
883984.0,2013,0.5243002215069249
884144.0,2012,0.3135163559411821
884144.0,2013,0.3920493568238653
884219.0,2008,0.3203723009809376
884219.0,2009,0.29659639343258243
884219.0,2010,0.2892929230558085
884219.0,2011,0.3056422117880703
884219.0,2012,0.2591363173836533
884219.0,2013,0.29407435510841895
884382.0,2009,0.5352952958382464
884504.0,2011,0.24752807428170956
884624.0,2009,0.44722852364367366
884624.0,2012,0.4712391792128142
884713.0,2011,0.436214066268825
884713.0,2012,0.4327545724642901
884713.0,2013,0.42073514671749246
884731.0,2008,0.3945293779369045
884731.0,2009,0.43041124417267157
884731.0,2010,0.4915295936720418
884731.0,2012,0.30868787152760585
884887.0,2008,0.3009183082942804
884887.0,2009,0.2824872730402478
884887.0,2010,0.30421992511787094
884887.0,2011,0.2955491794339174
884887.0,2012,0.2793829366286223
884887.0,2013,0.3013630955303413
885306.0,2009,0.4632889845203671
885306.0,2010,0.45457939778913947
885306.0,2011,0.43454282034926905
885306.0,2013,0.4697973334229272
885725.0,2008,0.517188538941442
885725.0,2009,0.5438960347540018
885725.0,2010,0.5700523630468677
885725.0,2011,0.5560428588332924
885725.0,2012,0.5135166897563661
885725.0,2013,0.4671540135533941
885988.0,2010,0.512942297310065
885988.0,2011,0.5044348477456198
886136.0,2012,0.33330615521658347
886136.0,2013,0.34646915520960364
886163.0,2008,0.41349553857887467
886163.0,2009,0.4035398506898965
886163.0,2010,0.3861718916835024
886163.0,2011,0.385790298956512
886163.0,2012,0.38715737872805944
886163.0,2013,0.31182092083719937
886346.0,2011,0.45423371261612
886346.0,2012,0.4242907680157084
886346.0,2013,0.4811181723372657
886744.0,2010,0.25702718782944095
886744.0,2011,0.3088279270310987
886744.0,2012,0.40369362585905166
886835.0,2008,0.3465037721774914
886835.0,2009,0.3292072450791763
886835.0,2011,0.4061757251110987
886835.0,2012,0.4151664156029581
886835.0,2013,0.44316129209292054
887359.0,2011,0.3017718389856322
887359.0,2012,0.32872287290169355
887359.0,2013,0.4981501959414993
887637.0,2010,0.40717942530395623
887921.0,2009,0.5893285881860948
887921.0,2010,0.5470713460160379
887921.0,2011,0.48846859392492636
887921.0,2012,0.4919970592961911
887921.0,2013,0.5113668581624407
887936.0,2008,0.4119403670737972
887936.0,2009,0.3661617575567271
887936.0,2010,0.3297442995973701
887936.0,2011,0.2765689759216251
887936.0,2012,0.3088372272012428
887936.0,2013,0.4203505485310333
888228.0,2010,0.4531801272830913
888228.0,2011,0.48756396582115274
888228.0,2012,0.4960517327815178
888228.0,2013,0.5166260791453998
888953.0,2008,0.3922316512606757
888953.0,2010,0.30382712899131803
888953.0,2011,0.349527371599047
889331.0,2011,0.3884332129935305
889331.0,2012,0.384374675890012
889423.0,2009,0.4751517673011388
889900.0,2009,0.33435838080293745
889900.0,2010,0.3690643722282104
889900.0,2011,0.3757258402248806
889900.0,2012,0.37196024959299523
889900.0,2013,0.408073559988265
890465.0,2009,0.3755764964168804
890465.0,2011,0.27123371937825125
890465.0,2012,0.3021473571730272
890465.0,2013,0.3497953606585209
890564.0,2008,0.48892004864975985
890564.0,2012,0.4551353399782924
890564.0,2013,0.4118831853922994
891014.0,2008,0.5424996552021676
891014.0,2010,0.5557131656721437
891014.0,2011,0.5329223107447956
891014.0,2012,0.468921709383556
891014.0,2013,0.4672915180038784
891288.0,2009,0.44793014809464726
891293.0,2011,0.40188651393145214
891293.0,2012,0.41951153389778606
891293.0,2013,0.37542865418617416
891482.0,2011,0.4598745576507434
891482.0,2012,0.411471056446261
891482.0,2013,0.2233622046106653
891532.0,2010,0.35931141848153114
891532.0,2011,0.32337559573773517
891532.0,2012,0.11129970116872358
891532.0,2013,0.337714328645214
892160.0,2012,0.5081730841369819
892160.0,2013,0.49432176466656663
892222.0,2010,0.444243824787543
892222.0,2011,0.3243574333717695
892222.0,2012,0.261003324988448
892222.0,2013,0.27265325845782473
892553.0,2009,0.5703382785559056
892553.0,2010,0.4561764948373185
892553.0,2012,0.4390858368433551
892553.0,2013,0.40772781174486383
892986.0,2008,0.4316565802302403
892986.0,2009,0.47872169103043527
892986.0,2012,0.5248914391032191
892986.0,2013,0.4344903238619337
893538.0,2008,0.4105766290782243
893538.0,2009,0.375014255395273
893538.0,2010,0.3123671692539096
893538.0,2012,0.3338869661812879
893691.0,2013,0.462103611517197
893949.0,2010,0.4500852161509203
893949.0,2011,0.43102953973718505
893949.0,2012,0.4701560961933666
893949.0,2013,0.4540466027207253
894081.0,2010,0.595589670001317
894081.0,2011,0.5820699958057742
894081.0,2012,0.5063073898689678
894081.0,2013,0.4672773500736639
894253.0,2008,0.4374428458819505
894627.0,2009,0.48181080930525455
894627.0,2011,0.38119185369038255
894627.0,2012,0.4838391273866237
894627.0,2013,0.5314688925571279
895126.0,2008,0.35668536342111257
895126.0,2010,0.47290859940755453
895126.0,2013,0.31769471493500534
895456.0,2011,0.5421041454041436
895456.0,2012,0.5028887756588025
895456.0,2013,0.5196772139037164
895642.0,2009,0.3356797311616513
895642.0,2010,0.36045644450504893
895655.0,2009,0.3724064853310953
895655.0,2010,0.31610201314091757
895655.0,2011,0.3397042817360685
895655.0,2012,0.36348864890243937
895655.0,2013,0.3366732212269015
895663.0,2008,0.5117017795115122
895663.0,2009,0.5639902339633982
896262.0,2010,0.42141116137424084
896262.0,2011,0.5324025841802008
896262.0,2012,0.5103934297131382
896262.0,2013,0.40906350869498886
896264.0,2011,0.527613865503947
896264.0,2012,0.5408665309722642
896264.0,2013,0.5535446663745525
896622.0,2008,0.43698064178859863
896622.0,2009,0.445036185217906
896622.0,2010,0.42618025539032267
896622.0,2011,0.44018081868498043
896622.0,2012,0.3965601982391507
896622.0,2013,0.39260015905031426
896726.0,2011,0.33918019160132856
896778.0,2008,0.37574187255616276
896778.0,2009,0.3591248996335939
896778.0,2010,0.3483554286090036
896778.0,2011,0.31234063599990913
896841.0,2008,0.43997242434309947
896841.0,2009,0.42744065067702586
896841.0,2010,0.42930043039745425
897067.0,2008,0.46722178600823777
897067.0,2009,0.44106887670449846
897067.0,2010,0.39405321510993585
897067.0,2011,0.38544385276666243
898173.0,2008,0.5169899878191155
898173.0,2011,0.4780978152423955
898173.0,2012,0.4817106128011554
898173.0,2013,0.4858928744779494
898437.0,2010,0.5381427358245408
898437.0,2011,0.5180050022316793
898437.0,2012,0.5004274413691797
898437.0,2013,0.4881182963616431
899460.0,2009,0.2791019931442201
899460.0,2011,0.2865162568582286
899460.0,2012,0.3139025942545459
899460.0,2013,0.2730371163117733
899723.0,2008,0.5555148733472961
899723.0,2009,0.47925835642724485
899723.0,2010,0.4550759058158006
899723.0,2011,0.42833261490054836
899723.0,2012,0.3978077120211427
899723.0,2013,0.43481767897221413
899751.0,2008,0.2075540101908141
899751.0,2009,0.12189421538438013
899751.0,2010,0.2269552246685146
899751.0,2011,0.22649064032634525
899751.0,2012,0.21895734886924012
899751.0,2013,0.2528447421636985
899866.0,2009,0.27549207251639085
899866.0,2010,0.26194947567887206
